Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;UB;SP_Lite_Pyranometer;Steuerung_MC35i
2021-06-27 03:40:00;8;99,99;14,51;100;0,2;0;12,91;7,95;-1
2021-06-27 03:45:00;9;99,99;14,65;43;0;0;12,91;10,32;-1
2021-06-27 03:50:00;10;100;14,65;295;0;0;12,92;13,29;-1
2021-06-27 03:55:00;11;100;14,67;195;0,1;0;12,93;17,46;-1
2021-06-27 04:00:00;0;100,01;14,72;333;0,1;0;12,94;19,62;-1
2021-06-27 04:05:00;1;100;14,79;335;0;0;12,97;24,78;-1
2021-06-27 04:10:00;2;100;14,91;268;0,2;0;13,02;38,02;-1
2021-06-27 04:15:00;3;100;14,87;248;0;0;13,06;37,94;-1
2021-06-27 04:20:00;4;99,99;14,87;280;0;0;13,09;32,81;-1
2021-06-27 04:25:00;5;99,99;14,85;250;0,6;0;13,1;27;-1
2021-06-27 04:30:00;6;99,99;14,84;205;0,5;0;13,11;30,07;-1
2021-06-27 04:35:00;7;100;14,93;278;0,4;0;13,13;36,69;-1
2021-06-27 04:40:00;8;100;15,09;250;0,4;0;13,14;32,82;-1
2021-06-27 04:45:00;9;100,01;15,16;288;0;0;13,17;34,25;-1
2021-06-27 04:50:00;10;100;15,19;315;0;0;13,22;37,18;-1
2021-06-27 04:55:00;11;100;15,27;255;0,5;0;13,27;35,22;-1
2021-06-27 05:00:00;0;100;15,26;3;0;0;13,31;35,12;-1
2021-06-27 05:05:00;1;100;15,35;348;0;0;13,37;48,07;-1
2021-06-27 05:10:00;2;100,01;15,53;328;0;0;13,5;73,6;-1
2021-06-27 05:15:00;3;100,02;15,59;235;0,1;0;13,6;75,41;-1
2021-06-27 05:20:00;4;100,01;16,03;248;0;0;13,67;97,18;-1
2021-06-27 05:25:00;5;99,92;16,18;295;0,2;0;13,69;80,96;-1
2021-06-27 05:30:00;6;99,51;16,41;278;0;0;13,68;48,02;-1
2021-06-27 05:35:00;7;99,27;16,64;230;0,5;0;13,65;44,21;-1
2021-06-27 05:40:00;8;98,81;16,67;313;0,4;0;13,72;65,14;-1
2021-06-27 05:45:00;9;98,33;16,96;98;0;0;13,81;74,02;-1
2021-06-27 05:50:00;10;97,72;17,21;325;0;0;14,38;111,86;-1
2021-06-27 05:55:00;11;97,71;17,71;308;0;0;14,34;125,98;-1
2021-06-27 06:00:00;0;95,49;18,2;355;0,9;0;14,34;126,66;-1
2021-06-27 06:05:00;1;93,31;18,49;40;0,5;0;14,34;104,56;-1
2021-06-27 06:10:00;2;93,82;18,74;18;0;0;14,34;110,7;-1
2021-06-27 06:15:00;3;93,99;19,1;48;0;0;14,31;137,63;-1
2021-06-27 06:20:00;4;91,85;19,21;88;1;0;14,31;118,64;-1
2021-06-27 06:25:00;5;89,01;19,51;318;0,4;0;14,32;147,86;-1
2021-06-27 06:30:00;6;89,19;20,03;268;0,2;0;14,29;136,6;-1
2021-06-27 06:35:00;7;75,62;20,34;60;0,5;0;14,28;108,5;-1
2021-06-27 06:40:00;8;76,78;20,79;78;0,2;0;14,27;92,1;-1
2021-06-27 06:45:00;9;76,44;20,66;215;0,3;0;14,28;66,29;-1
2021-06-27 06:50:00;10;72,39;20,63;225;0;0;14,29;84,41;-1
2021-06-27 06:55:00;11;74,48;21,01;290;0,4;0;14,25;122,07;-1
2021-06-27 07:00:00;0;69,97;21,46;360;0,7;0;14,25;114,52;-1
2021-06-27 07:05:00;1;77,72;21,44;288;0,4;0;14,25;149,34;-1
2021-06-27 07:10:00;2;79,37;21,56;108;0;0;14,25;368,49;-1
2021-06-27 07:15:00;3;67,58;21,86;133;0,9;0;14,24;384,44;-1
2021-06-27 07:20:00;4;66,94;22;18;0,7;0;14,22;264,8;-1
2021-06-27 07:25:00;5;64,72;22,1;68;0,6;0;14,22;447,56;-1
2021-06-27 07:30:00;6;74,68;22,51;28;0,1;0;14,19;497,2;-1
2021-06-27 07:35:00;7;64,01;22,9;28;0,8;0;14,19;504,36;-1
2021-06-27 07:40:00;8;69,25;22,97;83;0,4;0;14,17;382;-1
2021-06-27 07:45:00;9;65,52;23,08;25;2,1;0;14,17;515,38;-1
2021-06-27 07:50:00;10;62,54;23,25;5;0,3;0;14,17;265,89;-1
2021-06-27 07:55:00;11;62,46;23,01;120;0,5;0;14,13;111,76;-1
2021-06-27 08:00:00;0;69,11;23,41;150;0,7;0;14,13;138,32;-1
2021-06-27 08:05:00;1;61,75;23,37;105;0,2;0;14,13;222,31;-1
2021-06-27 08:10:00;2;64,57;23,65;150;1,1;0;14,13;113,51;-1
2021-06-27 08:15:00;3;64,37;23,43;315;0,9;0;14,1;251,11;-1
2021-06-27 08:20:00;4;62,83;23,81;58;0,9;0;14,1;560,38;-1
2021-06-27 08:25:00;5;63,3;24,13;108;1,3;0;14,1;714,78;-1
2021-06-27 08:30:00;6;63,46;24,52;75;1,3;0;13,74;718,53;-1
2021-06-27 08:35:00;7;60,34;24,81;65;0,8;0;13,69;757,21;-1
2021-06-27 08:40:00;8;62,04;25,15;95;1,1;0;13,68;785,66;-1
2021-06-27 08:45:00;9;60,48;25,01;90;0,9;0;13,67;650,34;-1
2021-06-27 08:50:00;10;57,1;25,66;50;0,8;0;13,64;763,06;-1
2021-06-27 08:55:00;11;58,54;25,23;138;2,4;0;13,64;783,04;-1
2021-06-27 09:00:00;0;58,19;25,69;170;1,3;0;13,6;714,78;-1
2021-06-27 09:05:00;1;56,96;25,93;228;0,2;0;13,61;819,36;-1
2021-06-27 09:10:00;2;55,54;26,35;335;0,4;0;13,61;180,35;-1
2021-06-27 09:15:00;3;59,94;25,89;165;0,5;0;13,58;862,26;-1
2021-06-27 09:20:00;4;59,97;26,05;70;3;0;13,57;687,55;-1
2021-06-27 09:25:00;5;55,99;26,47;153;1,1;0;13,59;899,94;-1
2021-06-27 09:30:00;6;58,37;26,74;175;1,8;0;13,54;782,67;-1
2021-06-27 09:35:00;7;57,62;26,76;100;0,3;0;13,55;617,35;-1
2021-06-27 09:40:00;8;63,48;26,7;30;0,5;0;13,55;562;-1
2021-06-27 09:45:00;9;55,94;25,98;53;1;0;13,52;558,46;-1
2021-06-27 09:50:00;10;57,74;26,3;18;1,2;0;13,52;696,85;-1
2021-06-27 09:55:00;11;53,7;26,77;190;0,8;0;13,52;775,94;-1
2021-06-27 10:00:00;0;55,46;27,24;200;0,3;0;13,52;869,97;-1
2021-06-27 10:05:00;1;56,02;27,29;113;1,5;0;13,52;830,64;-1
2021-06-27 10:10:00;2;48,63;26,94;85;1,5;0;13,52;618,75;-1
2021-06-27 10:15:00;3;52,97;26,86;175;0,1;0;13,52;1012,72;-1
2021-06-27 10:20:00;4;50,95;27,85;135;3,6;0;13,49;895,97;-1
2021-06-27 10:25:00;5;46,18;27,88;350;0,7;0;13,49;868,99;-1
2021-06-27 10:30:00;6;48,18;27,78;115;1,6;0;13,49;821,86;-1
2021-06-27 10:35:00;7;52,73;27,47;60;0,5;0;13,48;816,83;-1
2021-06-27 10:40:00;8;43,14;28,06;133;0,8;0;13,45;577,95;-1
2021-06-27 10:45:00;9;49,47;27,96;255;0,3;0;13,45;614,68;-1
2021-06-27 10:50:00;10;54,91;27,22;158;0,9;0;13,46;524,86;-1
2021-06-27 10:55:00;11;57,75;27,16;28;0,3;0;13,45;472,32;-1
2021-06-27 11:00:00;0;48,15;27,33;148;2,1;0;13,46;480,03;-1
2021-06-27 11:05:00;1;46,63;27,47;173;0,9;0;13,46;516,13;-1
2021-06-27 11:10:00;2;50,6;27,17;20;1,7;0;13,46;421,2;-1
2021-06-27 11:15:00;3;56,31;27,22;120;1;0;13,45;432,47;-1
2021-06-27 11:20:00;4;57,46;27,17;340;0,8;0;13,49;595,36;-1
2021-06-27 11:25:00;5;46,43;27,65;55;0,5;0;13,46;856,52;-1
2021-06-27 11:30:00;6;48,14;28,2;45;0,9;0;13,46;847,72;-1
2021-06-27 11:35:00;7;47,05;28,14;13;0,2;0;13,47;963,18;-1
2021-06-27 11:40:00;8;53,23;28,15;63;1,2;0;13,45;699,25;-1
2021-06-27 11:45:00;9;48,3;28,73;113;0,8;0;13,47;775,34;-1
2021-06-27 11:50:00;10;44,76;28,33;18;0,9;0;13,45;359,56;-1
2021-06-27 11:55:00;11;52,53;27,24;353;0,6;0;13,46;462,21;-1
2021-06-27 12:00:00;0;51,19;27,89;165;1,9;0;13,47;706,57;-1
2021-06-27 12:05:00;1;48,14;27,93;200;1,1;0;13,45;560,91;-1
2021-06-27 12:10:00;2;48,35;27,66;310;1,2;0;13,46;574,01;-1
2021-06-27 12:15:00;3;46,47;28,01;95;2;0;13,46;863,82;-1
2021-06-27 12:20:00;4;50,82;28,33;93;0,3;0;13,46;835,09;-1
2021-06-27 12:25:00;5;47,38;28,78;318;0,1;0;13,46;897,31;-1
2021-06-27 12:30:00;6;46,61;29,37;43;0,9;0;13,45;941,27;-1
2021-06-27 12:35:00;7;40,72;29,28;128;1;0;13,44;883,41;-1
2021-06-27 12:40:00;8;39,78;29,7;85;1,7;0;13,42;822,41;-1
2021-06-27 12:45:00;9;41,49;29,34;83;2,3;0;13,43;853,18;-1
2021-06-27 12:50:00;10;40,58;29,59;340;0,5;0;13,44;802,55;-1
2021-06-27 12:55:00;11;44,95;29,04;310;0,3;0;13,41;827,34;-1
2021-06-27 13:00:00;0;40,39;29,09;325;0,2;0;13,44;782,88;0
2021-06-27 13:05:00;1;39,01;29,79;120;1,5;0;13,44;822,42;0
2021-06-27 13:10:00;2;44,56;29,77;98;0,9;0;13,43;746,2;0
2021-06-27 13:15:00;3;37,6;29,73;38;2,5;0;13,43;774,57;0
2021-06-27 13:20:00;4;46,32;28,87;335;1,2;0;13,44;384,83;0
2021-06-27 13:25:00;5;44,69;28,65;350;0;0;13,42;526;0
2021-06-27 13:30:00;6;37,83;29,28;88;1,4;0;13,44;457,13;0
2021-06-27 13:35:00;7;44,95;28,76;128;0,5;0;13,43;369,9;0
2021-06-27 13:40:00;8;51,14;28,51;45;0,3;0;13,43;403,75;0
2021-06-27 13:45:00;9;45,92;28,56;15;0,3;0;13,43;951,2;0
2021-06-27 13:50:00;10;38,12;29,73;15;0,6;0;13,43;600,96;0
2021-06-27 13:55:00;11;39,61;29,83;13;1,1;0;13,44;858,27;0
2021-06-27 14:00:00;0;37,81;30,1;130;0,5;0;13,42;730,87;0
2021-06-27 14:05:00;1;42,01;30,29;115;0,5;0;13,43;435,84;0
2021-06-27 14:10:00;2;42,74;29,11;43;1,6;0;13,43;661,67;0
2021-06-27 14:15:00;3;44,07;29,25;320;0,6;0;13,43;672,54;0
2021-06-27 14:20:00;4;48,77;29,58;320;0,6;0;13,44;469,33;0
2021-06-27 14:25:00;5;49,85;29,56;215;1,1;0;13,42;741,32;0
2021-06-27 14:30:00;6;39,36;29,83;43;0,7;0;13,4;625,04;0
2021-06-27 14:35:00;7;42,13;28,95;168;1,6;0;13,4;524,61;0
2021-06-27 14:40:00;8;38,79;29;53;0,9;0;13,4;325,86;0
2021-06-27 14:45:00;9;49,72;28,11;110;0,1;0;13,43;256,14;0
2021-06-27 14:50:00;10;49,67;27,73;75;0,3;0;13,43;203,85;0
2021-06-27 14:55:00;11;56,83;27,58;103;0,3;0;13,43;158,88;0
2021-06-27 15:00:00;0;57,51;26,93;353;0,6;0;13,46;125,92;0
2021-06-27 15:05:00;1;64,05;26,62;110;0,1;0;13,46;105,94;0
2021-06-27 15:10:00;2;63,04;26,43;25;0,4;0;13,46;92,71;0
2021-06-27 15:15:00;3;68,61;26,03;355;0;0;13,49;82,41;0
2021-06-27 15:20:00;4;69,47;25,53;33;0,2;0;13,52;79,52;0
2021-06-27 15:25:00;5;68,81;25,24;55;0;0;13,52;95,29;0
2021-06-27 15:30:00;6;68,37;25,16;45;0,2;0;13,52;128,56;0
2021-06-27 15:35:00;7;68,04;25,1;310;0,4;0;13,55;130,76;0
2021-06-27 15:40:00;8;77,41;25,03;300;0,4;0;13,54;108,92;0
2021-06-27 15:45:00;9;74,23;24,67;328;0,2;0;13,58;80,8;0
2021-06-27 15:50:00;10;78,8;24,48;345;0;0;13,58;66,74;0
2021-06-27 15:55:00;11;78,85;24,25;3;0,1;0;13,57;46,64;0
2021-06-27 16:00:00;0;81,3;24,06;308;0,2;0;13,55;26,17;0
2021-06-27 16:05:00;1;83,02;23,87;263;0,2;0;13,51;17,06;0
2021-06-27 16:10:00;2;84,42;23,63;258;0,1;0;13,52;20,34;0
2021-06-27 16:15:00;3;83,39;22,75;315;0,4;0,2;13,61;27,9;0
2021-06-27 16:20:00;4;87,32;21,85;343;0,2;0;13,63;35,26;0
2021-06-27 16:25:00;5;94,56;21,48;355;0,2;0,1;13,63;57,73;0
2021-06-27 16:30:00;6;95,22;21,14;23;0,4;0;13,67;98,46;0
2021-06-27 16:35:00;7;96,07;21,15;50;0,1;0;13,7;88,25;0
2021-06-27 16:40:00;8;96,93;21,28;338;0,2;0;13,7;83,47;0
2021-06-27 16:45:00;9;97,38;21,33;320;0,4;0;13,7;72,95;0
2021-06-27 16:50:00;10;97,11;21,24;348;0,4;0;13,7;77,99;0
2021-06-27 16:55:00;11;94,82;21,13;200;0,4;0;13,7;72,01;0
2021-06-27 17:00:00;0;94,7;21,14;310;0,5;0;13,73;50,1;0
2021-06-27 17:05:00;1;93,66;20,91;5;0,4;0;13,73;39,19;0
2021-06-27 17:10:00;2;94,36;20,85;310;0,4;0;13,73;42,39;0
2021-06-27 17:15:00;3;94,45;20,63;245;0,2;0;13,73;46,95;0
2021-06-27 17:20:00;4;93,92;20,46;298;0,1;0;13,72;41,87;0
2021-06-27 17:25:00;5;94,37;20,5;105;0;0;13,71;32,85;0
2021-06-27 17:30:00;6;94,19;20,42;8;0,5;0;13,67;24,83;0
2021-06-27 17:35:00;7;95,27;20,46;285;0,2;0;13,75;33,25;0
2021-06-27 17:40:00;8;96,18;20,38;28;0;0;13,75;51,95;0
2021-06-27 17:45:00;9;94,65;20,3;5;0,3;0;13,75;70,63;0
2021-06-27 17:50:00;10;95,21;20,38;333;0;0;13,76;73,19;0
2021-06-27 17:55:00;11;96,26;20,57;120;0;0,1;13,75;81,42;0
2021-06-27 18:00:00;0;97,05;20,78;3;0;0;13,76;77,52;0
2021-06-27 18:05:00;1;96,74;20,74;280;0;0;13,75;66,68;0
2021-06-27 18:10:00;2;96,93;20,76;320;0,1;0;13,76;60,78;0
2021-06-27 18:15:00;3;97,66;20,85;155;0;0;13,75;65,54;0
2021-06-27 18:20:00;4;96,87;20,69;300;0;0;13,75;67,63;0
2021-06-27 18:25:00;5;96,51;20,62;293;0;0;13,76;68,47;0
2021-06-27 18:30:00;6;97,3;20,74;338;0;0;13,75;68,95;0
2021-06-27 18:35:00;7;96,85;20,76;15;0;0;13,75;59,72;0
2021-06-27 18:40:00;8;96,62;20,75;335;0;0;13,75;44,39;0
2021-06-27 18:45:00;9;96,35;20,6;233;0;0;13,77;34,98;0
2021-06-27 18:50:00;10;97,41;20,59;333;0;0;13,77;29,07;0
2021-06-27 18:55:00;11;98,03;20,54;278;0;0;13,71;21,68;0
2021-06-27 19:00:00;0;98,57;20,48;293;0;0;13,62;13,88;0
2021-06-27 19:05:00;1;98,87;20,51;358;0;0;13,56;8,92;0
2021-06-27 19:10:00;2;99,25;20,57;320;0;0;13,53;7,83;0
2021-06-27 19:15:00;3;99,6;20,55;80;0;0;13,49;5,29;0
2021-06-27 19:20:00;4;99,82;20,54;33;0;0;13,45;3,52;0
2021-06-27 19:25:00;5;99,37;20,28;33;0;0;13,41;2,89;0
2021-06-27 19:30:00;6;98,64;20,29;40;0;0;13,37;3,44;0
2021-06-27 19:35:00;7;99,05;20,41;168;0;0;13,33;1,29;0
2021-06-27 19:40:00;8;99,4;20,34;175;0;0;13,3;0,47;0
2021-06-27 19:45:00;9;99,37;20,19;145;0;0;13,27;0,16;0
2021-06-27 19:50:00;10;99,3;20,13;93;0;0;13,24;-0,05;0
2021-06-27 19:55:00;11;99,01;20,01;115;0;0;13,22;-0,17;0
2021-06-27 20:00:00;0;99,19;19,96;190;0;0;13,2;-0,3;0
2021-06-27 20:05:00;1;99,21;19,82;38;0;0;13,17;-0,34;0
2021-06-27 20:10:00;2;99,39;19,7;135;0;0;13,16;-0,39;0
2021-06-27 20:15:00;3;99,42;19,54;190;0;0;13,15;-0,41;0
2021-06-27 20:20:00;4;99,61;19,35;308;0;0;13,13;-0,44;0
2021-06-27 20:25:00;5;99,96;19,19;285;0;0;13,12;-0,46;0
2021-06-27 20:30:00;6;100,02;19,03;145;0;0;13,11;-0,41;0
2021-06-27 20:35:00;7;100,02;18,92;65;0;0;13,1;-0,47;0
2021-06-27 20:40:00;8;100,01;18,84;153;0;0;13,1;-0,55;0
2021-06-27 20:45:00;9;100,02;18,74;155;0;0;13,09;-0,49;0
2021-06-27 20:50:00;10;100,02;18,61;118;0;0;13,09;-0,59;0
2021-06-27 20:55:00;11;100,01;18,53;178;0;0;13,08;-0,56;0
2021-06-27 21:00:00;0;100,01;18,43;180;0;0;13,07;-0,49;0
2021-06-27 21:05:00;1;100,01;18,31;340;0;0;13,07;-0,63;0
2021-06-27 21:10:00;2;100;18,22;168;0;0;13,06;-0,61;0
2021-06-27 21:15:00;3;100,01;18,14;175;0;0;13,06;-0,63;0
2021-06-27 21:20:00;4;100,01;18,06;165;0;0;13,06;-0,56;0
2021-06-27 21:25:00;5;100,01;17,95;155;0;0;13,06;-0,63;0
2021-06-27 21:30:00;6;100,01;17,86;178;0;0;13,05;-0,63;0
2021-06-27 21:35:00;7;99,99;17,63;310;0;0;12,98;-0,77;0
2021-06-27 21:40:00;8;100,01;17,74;208;0;0;13,05;-0,69;0
2021-06-27 21:45:00;9;100;17,67;265;0;0;13,04;-0,72;0
2021-06-27 21:50:00;10;100;17,64;215;0;0;13,04;-0,75;0
2021-06-27 21:55:00;11;100;17,61;285;0;0;13,04;-0,73;0
2021-06-27 22:00:00;0;100;17,63;310;0;0;13,03;-0,73;0
2021-06-27 22:05:00;1;100,01;17,61;233;0;0;13,03;-0,73;0
2021-06-27 22:10:00;2;100,01;17,58;230;0;0;13,03;-0,75;0
2021-06-27 22:15:00;3;100,01;17,59;135;0;0;13,03;-0,8;0
2021-06-27 22:20:00;4;100;17,57;173;0;0;13,02;-0,8;0
2021-06-27 22:25:00;5;100;17,58;335;0;0;13,02;-0,78;0
2021-06-27 22:30:00;6;100;17,57;315;0;0;13,02;-0,83;0
2021-06-27 22:35:00;7;100;17,52;250;0;0;13,02;-0,75;0
2021-06-27 22:40:00;8;100,01;17,45;253;0;0;13,02;-0,84;0
2021-06-27 22:45:00;9;100;17,46;265;0;0;13,01;-0,79;0
2021-06-27 22:50:00;10;100;17,44;198;0;0;13,01;-0,81;0
2021-06-27 22:55:00;11;100,01;17,41;83;0;0;13,01;-0,82;0
2021-06-27 23:00:00;0;100;17,44;135;0;0;13,01;-0,79;0
2021-06-27 23:05:00;1;100;17,38;68;0;0;13;-0,8;0
2021-06-27 23:10:00;2;100;17,38;108;0;0;13;-0,76;0
2021-06-27 23:15:00;3;100;17,34;73;0;0;13;-0,8;0
2021-06-27 23:20:00;4;100;17,42;58;0;0;13;-0,83;0
2021-06-27 23:25:00;5;100;17,49;148;0;0;13;-0,72;0
2021-06-27 23:30:00;6;100;17,5;68;0;0;13;-0,82;0
2021-06-27 23:35:00;7;99,99;17,48;105;0;0;13;-0,84;0
2021-06-27 23:40:00;8;100;17,43;160;0,4;0;13;-0,76;0
2021-06-27 23:45:00;9;100;17,45;148;0,2;0;12,99;-0,84;0
2021-06-27 23:50:00;10;100;17,44;155;0,3;0;12,99;-0,87;0
2021-06-27 23:55:00;11;100;17,41;190;0,2;0;12,99;-0,87;0
2021-06-28 00:00:00;0;100,01;17,42;133;0,4;0;12,99;-0,79;0
2021-06-28 00:05:00;1;100;17,41;163;0,1;0;12,99;-0,81;0
2021-06-28 00:10:00;2;100;17,43;25;0,3;0;12,99;-0,76;0
2021-06-28 00:15:00;3;100;17,43;83;0;0;12,99;-0,83;0
2021-06-28 00:20:00;4;100;17,42;75;0,1;0;12,99;-0,84;0
2021-06-28 00:25:00;5;100;17,4;75;0;0;12,98;-0,77;0
2021-06-28 00:30:00;6;100;17,44;95;0,2;0;12,98;-0,84;0
2021-06-28 00:35:00;7;100,01;17,42;93;0;0;12,98;-0,81;0
2021-06-28 00:40:00;8;100;17,41;130;0;0;12,98;-0,83;0
2021-06-28 00:45:00;9;100;17,39;195;0;0;12,98;-0,87;0
