Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;UB;SP_Lite2_Pyranometer;Windrichtung_mittel;Steuerung_MC55i
2021-06-08 05:00:00;2;99,99;14,66;30;0,47;0;12,73;22,12;41;-1
2021-06-08 05:15:00;5;100;14,7;48;0,17;0;12,74;25,36;30;-1
2021-06-08 05:30:00;8;100;14,8;43;0,37;0;12,77;35,73;35;-1
2021-06-08 05:45:00;11;100;14,87;53;0,5;0;12,82;47,09;51;-1
2021-06-08 06:00:00;2;99,99;14,98;45;0,3;0;12,88;54,14;46;-1
2021-06-08 06:15:00;5;99,99;15,09;28;0,17;0;12,94;57,92;39;-1
2021-06-08 06:30:00;8;99,99;15,19;70;0,1;0;12,97;59,45;62;-1
2021-06-08 06:45:00;11;100;15,27;280;0,1;0;13,12;93,82;139;-1
2021-06-08 07:00:00;2;100;15,3;108;0,07;0;13,26;115,08;101;-1
2021-06-08 07:15:00;5;99,99;15,45;65;0,03;0;13,39;122,93;54;-1
2021-06-08 07:30:00;8;99,99;15,62;358;0,17;0;13,49;134,77;137;-1
2021-06-08 07:45:00;11;99,99;15,55;310;0,1;0;13,46;105,38;302;-1
2021-06-08 08:00:00;2;99,99;15,76;243;0,17;0;13,65;148,55;204;-1
2021-06-08 08:15:00;5;99,99;15,77;295;0,1;0;13,94;160,61;211;-1
2021-06-08 08:30:00;8;99,99;15,9;68;0,37;0;13,78;118,22;144;-1
2021-06-08 08:45:00;11;99,99;15,87;300;0,13;0;14,06;175,65;223;-1
2021-06-08 09:00:00;2;99,98;16,08;33;0,17;0;14,3;134,91;134;-1
2021-06-08 09:15:00;5;99,98;16,13;68;0,17;0;14,3;186,26;228;-1
2021-06-08 09:30:00;8;99,99;16,56;110;0,23;0;14,28;238,64;84;-1
2021-06-08 09:45:00;11;99,99;16,7;235;0,17;0;14,28;214,96;117;-1
2021-06-08 10:00:00;2;99,99;16,91;275;0,07;0;14,27;257,41;126;-1
2021-06-08 10:15:00;5;100;17,38;173;0,27;0;14,24;182,2;262;-1
2021-06-08 10:30:00;8;100;17,71;308;0,1;0;14,24;198,09;205;-1
2021-06-08 10:45:00;11;100;18,04;223;0,03;0;14,25;225,11;302;-1
2021-06-08 11:00:00;2;99,53;18,37;345;0,4;0;14,25;242,75;144;-1
2021-06-08 11:15:00;5;98,22;18,37;243;0,27;0;14,08;211,95;219;-1
2021-06-08 11:30:00;8;100;18,7;48;0,37;0;13,81;186,92;49;-1
2021-06-08 11:45:00;11;97,79;18,83;25;0,47;0;13,82;480,23;201;-1
2021-06-08 12:00:00;2;95,97;18,61;225;0,57;0;13,78;190,6;226;-1
2021-06-08 12:15:00;5;93,28;19,89;88;0,5;0;13,79;605,11;236;-1
2021-06-08 12:30:00;8;89,26;20,82;28;0,5;0;13,77;703,1;162;-1
2021-06-08 12:45:00;11;78,77;21,08;60;0,6;0;13,74;620,29;218;-1
2021-06-08 13:00:00;2;84,72;20,71;110;0,2;0;13,73;564,01;173;-1
2021-06-08 13:15:00;5;77,55;22,23;258;0,87;0;13,69;577,19;255;0
2021-06-08 13:30:00;8;77,57;22,15;215;0,47;0;13,67;700,5;249;0
2021-06-08 13:45:00;11;76,25;22,71;338;0,6;0;13,63;429,49;310;0
2021-06-08 14:00:00;2;77,74;22,41;235;0,5;0;13,63;376,24;275;0
2021-06-08 14:15:00;5;84,2;20,84;268;0,57;0;13,64;133,35;191;0
2021-06-08 14:30:00;8;91,61;19,96;25;0,27;0,1;13,64;55,56;30;0
2021-06-08 14:45:00;11;100;18,06;345;0,8;9,1;13,51;29,28;126;0
2021-06-08 15:00:00;2;100;16,56;55;1,17;8,8;13,74;36,13;45;0
2021-06-08 15:15:00;5;100;16,89;40;0,77;1,1;13,79;37,73;39;0
2021-06-08 15:30:00;8;100;16,89;68;0,77;0,1;13,59;28,8;59;0
2021-06-08 15:45:00;11;99,99;16,69;75;0,93;0;13,27;19,44;64;0
2021-06-08 16:00:00;2;100;16,37;75;0,9;0;13,07;13,19;75;0
2021-06-08 16:15:00;5;99,99;16,18;48;0,7;0,2;13,01;10,9;49;0
2021-06-08 16:30:00;8;99,99;16,11;55;0,77;0,2;12,99;10,44;62;0
2021-06-08 16:45:00;11;100;15,97;88;0,57;0;12,97;9,22;84;0
2021-06-08 17:00:00;2;100;15,87;88;0,73;0,1;12,96;9,94;74;0
2021-06-08 17:15:00;5;99,99;15,65;68;0,77;0,2;12,95;12,38;65;0
2021-06-08 17:30:00;8;99,99;15,69;53;0,5;0;12,96;15,21;55;0
2021-06-08 17:45:00;11;100;15,58;75;0,53;0,1;12,96;15,38;73;0
2021-06-08 18:00:00;2;100;15,51;70;0,57;0;12,95;13,72;78;0
2021-06-08 18:15:00;5;100;15,49;35;0,5;0;12,94;13,35;45;0
2021-06-08 18:30:00;8;100;15,42;48;0,7;0;12,94;12,43;148;0
2021-06-08 18:45:00;11;100;15,33;55;0,87;0;12,92;8,76;58;0
2021-06-08 19:00:00;2;100;15,22;48;1,33;0;12,91;5,14;49;0
2021-06-08 19:15:00;5;99,99;15,17;78;0,97;0;12,89;2,66;62;0
2021-06-08 19:30:00;8;99,99;15,14;300;0,17;0;12,89;1,69;183;0
2021-06-08 19:45:00;11;99,99;15,14;68;0,13;0;12,89;1,33;238;0
2021-06-08 20:00:00;2;99,99;15,14;320;0;0;12,89;1,18;325;0
2021-06-08 20:15:00;5;99,99;15,06;15;0,07;0;12,88;1,14;123;0
2021-06-08 20:30:00;8;99,99;15,07;18;0,27;0;12,88;1,15;53;0
2021-06-08 20:45:00;11;99,99;15,07;65;0,13;0;12,88;1,16;146;0
2021-06-08 21:00:00;2;99,99;15,05;25;0,37;0;12,88;1,17;75;0
2021-06-08 21:15:00;5;100;14,93;68;0,1;0;12,87;1,15;79;0
2021-06-08 21:30:00;8;100;14,85;348;0,1;0;12,87;1,19;187;0
2021-06-08 21:45:00;11;100;14,87;48;0,23;0;12,87;1,17;45;0
2021-06-08 22:00:00;2;100;14,72;55;0,63;0;12,87;1,2;39;0
2021-06-08 22:15:00;5;100;14,64;158;0,3;0;12,86;1,19;100;0
2021-06-08 22:30:00;8;100;14,72;70;0,03;0;12,86;1,18;153;0
2021-06-08 22:45:00;11;100;14,7;68;0,1;0;12,86;1,21;149;0
2021-06-08 23:00:00;2;100;14,76;43;0,07;0;12,86;1,23;158;0
2021-06-08 23:15:00;5;100;14,57;63;0,03;0;12,86;1,24;82;0
2021-06-08 23:30:00;8;100;14,53;148;0,07;0;12,85;1,26;110;0
2021-06-08 23:45:00;11;99,99;14,4;60;0;0;12,85;1,26;87;0
2021-06-09 00:00:00;2;99,99;14,33;120;0,03;0;12,85;1,27;71;0
2021-06-09 00:15:00;5;100;14,16;70;0,2;0;12,85;1,25;58;0
2021-06-09 00:30:00;8;100;14,1;5;0,03;0;12,84;1,27;16;0
2021-06-09 00:45:00;11;100;14,05;198;0;0;12,84;1,27;224;0
2021-06-09 01:00:00;2;100;14,48;270;0,1;0;12,84;1,27;206;0
2021-06-09 01:15:00;5;100;14,64;298;0,23;0;12,79;1,22;317;-1
2021-06-09 01:30:00;8;99,99;14,64;295;0,1;0;12,78;1,24;305;-1
2021-06-09 01:45:00;11;100;14,67;45;0,43;0;12,78;1,19;236;-1
2021-06-09 02:00:00;2;100;14,77;315;0,1;0;12,77;1,19;134;-1
2021-06-09 02:15:00;5;100;14,75;255;0,27;0;12,76;1,18;276;-1
2021-06-09 02:30:00;8;99,99;14,61;358;0;0;12,76;1,17;260;-1
2021-06-09 02:45:00;11;100;14,53;298;0,23;0;12,75;1,2;333;-1
2021-06-09 03:00:00;2;100;14,66;325;0,37;0;12,75;1,32;331;-1
2021-06-09 03:15:00;5;100;14,49;75;0,1;0;12,74;1,77;144;-1
2021-06-09 03:30:00;8;100;14,49;328;0,07;0;12,73;2,84;141;-1
2021-06-09 03:45:00;11;100;14,5;335;0,4;0;12,73;6,43;320;-1
2021-06-09 04:00:00;2;100;14,54;355;0,33;0;12,72;8,51;247;-1
2021-06-09 04:15:00;5;100;14,57;15;0,3;0,1;12,73;12,62;237;-1
2021-06-09 04:30:00;8;100;14,61;305;0,3;0;12,74;21,07;325;-1
2021-06-09 04:45:00;11;100;14,7;335;0,23;0;12,76;28,52;314;-1
2021-06-09 05:00:00;2;100;14,77;340;0,1;0;12,8;41,23;228;-1
2021-06-09 05:15:00;5;100;14,92;235;0,47;0;12,86;56,37;92;-1
2021-06-09 05:30:00;8;100;14,84;270;0,27;0;12,94;66,1;236;-1
2021-06-09 05:45:00;11;99,99;14,97;208;0,27;0;13,07;81,62;242;-1
2021-06-09 06:00:00;2;99,99;14,87;275;0,17;0;13,12;69,39;236;-1
2021-06-09 06:15:00;5;99,99;15,01;223;0,33;0;13,19;82,54;250;-1
2021-06-09 06:30:00;8;99,99;15,02;228;0,2;0;13,22;76;221;-1
2021-06-09 06:45:00;11;100;15,16;245;0,17;0;13,26;82,81;220;-1
2021-06-09 07:00:00;2;100;15,2;270;0,1;0;13,25;65,71;258;-1
2021-06-09 07:15:00;5;100;15,18;220;0,2;0;13,23;69,79;225;-1
2021-06-09 07:30:00;8;99,99;15,31;213;0,33;0;13,27;74,21;222;-1
2021-06-09 07:45:00;11;100;15,49;275;0,33;0;13,27;68,19;268;-1
2021-06-09 08:00:00;2;99,99;15,55;198;0,2;0;13,29;93,59;200;-1
2021-06-09 08:15:00;5;99,99;15,81;195;0,23;0;13,55;125,01;208;-1
2021-06-09 08:30:00;8;99,99;16,09;275;0,3;0;13,81;148,27;208;-1
2021-06-09 08:45:00;11;100;16,23;215;0,47;0;14,03;177,49;216;-1
2021-06-09 09:00:00;2;99,99;16,63;195;0,33;0;14,31;210,42;238;-1
2021-06-09 09:15:00;5;99,99;16,77;250;0,4;0;14,3;234,33;248;-1
2021-06-09 09:30:00;8;99,99;17,36;295;0,37;0;14,29;280,66;253;-1
2021-06-09 09:45:00;11;99,98;17,68;228;0,6;0;14,28;291,36;247;-1
2021-06-09 10:00:00;2;99,99;17,83;215;0,57;0;14,24;191,99;203;-1
2021-06-09 10:15:00;5;99,99;17,95;228;0,67;0;14,25;589,48;214;-1
2021-06-09 10:30:00;8;98,66;19,61;228;0,2;0;14,21;1005,35;203;-1
2021-06-09 10:45:00;11;83,87;21,2;195;0,7;0;14,18;908,58;248;-1
2021-06-09 11:00:00;2;76,22;21,79;18;0,57;0;13,77;617,49;99;-1
2021-06-09 11:15:00;5;74,62;21,85;338;0,1;0;13,71;877,16;258;-1
2021-06-09 11:30:00;8;72,64;21,76;335;0,47;0;13,69;359,48;298;-1
2021-06-09 11:45:00;11;93,72;20,04;140;0,23;0;13,69;245,61;251;-1
2021-06-09 12:00:00;2;95,21;20,14;225;0,1;0;13,72;644,15;202;-1
2021-06-09 12:15:00;5;74,5;22,39;5;0,43;0;13,7;899,66;140;-1
2021-06-09 12:30:00;8;65,34;22,87;338;0,47;0;13,68;746,23;296;-1
2021-06-09 12:45:00;11;76,69;21,61;5;0,33;0;13,66;249,22;227;-1
2021-06-09 13:00:00;2;86,91;20,6;258;0,33;0;13,52;166,57;274;-1
2021-06-09 13:15:00;5;89,84;19,72;140;0,33;0;13,68;61,41;131;0
2021-06-09 13:30:00;8;94,4;18,95;15;0,13;0;13,64;30,84;25;0
2021-06-09 13:45:00;11;99,51;18,06;28;0,63;0;13,32;22,7;29;0
2021-06-09 14:00:00;2;100;17,34;93;0,8;0;13,45;31,92;63;0
2021-06-09 14:15:00;5;100;17,01;55;0,73;0,2;13,81;63,46;63;0
2021-06-09 14:30:00;8;100;17,18;53;0,87;0;13,84;113,97;47;0
2021-06-09 14:45:00;11;100;17,53;80;0,53;0;13,85;166,45;59;0
2021-06-09 15:00:00;2;100;17,78;28;0,5;0;13,85;162,9;39;0
2021-06-09 15:15:00;5;100;17,88;30;0,33;0;13,85;120,72;38;0
2021-06-09 15:30:00;8;100;17,97;280;0,23;0;13,85;127,62;298;0
2021-06-09 15:45:00;11;100;18,44;328;0,07;0;13,84;132,01;305;0
2021-06-09 16:00:00;2;100;18,51;13;0,3;0;13,85;137,8;139;0
2021-06-09 16:15:00;5;100;18,52;3;0,37;0;13,84;111,37;15;0
2021-06-09 16:30:00;8;100;18,39;28;0,4;0;13,84;85,45;27;0
2021-06-09 16:45:00;11;100;18,38;248;0,3;0;13,83;60,55;215;0
2021-06-09 17:00:00;2;100;18,2;278;0,23;0;13,82;46,42;174;0
2021-06-09 17:15:00;5;100;18,13;48;0,23;0;13,83;68,44;196;0
2021-06-09 17:30:00;8;100;18,2;55;0,3;0;13,84;75,65;38;0
2021-06-09 17:45:00;11;100;16,61;15;1,2;3,5;13,82;50,81;37;0
2021-06-09 18:00:00;2;100;14,72;15;0,7;1,1;13,39;21,58;28;0
2021-06-09 18:15:00;5;100;14,34;25;0,8;3,6;13,2;18,45;84;0
2021-06-09 18:30:00;8;99,99;14,5;55;0,87;0,1;13,05;11,09;47;0
2021-06-09 18:45:00;11;100;14,32;88;0,33;0;13;8,94;58;0
2021-06-09 19:00:00;2;100;14,2;40;0,4;0;12,97;7,59;41;0
2021-06-09 19:15:00;5;100;14,34;10;0,23;0,1;12,94;4,84;137;0
2021-06-09 19:30:00;8;100;14,23;55;0,2;0;12,93;2,46;87;0
2021-06-09 19:45:00;11;100;14,1;58;0,3;0;12,92;1,86;40;0
2021-06-09 20:00:00;2;100;14,24;340;0,13;0;12,91;1,25;235;0
2021-06-09 20:15:00;5;100;13,97;23;0,2;0;12,9;1,19;124;0
2021-06-09 20:30:00;8;100;13,67;28;0,13;0;12,9;1,18;17;0
2021-06-09 20:45:00;11;100;13,49;13;0,17;0;12,89;1,21;24;0
2021-06-09 21:00:00;2;100;13,6;28;0,17;0;12,89;1,21;34;0
2021-06-09 21:15:00;5;100;13,75;38;0,13;0;12,88;1,26;135;0
2021-06-09 21:30:00;8;100;14,31;228;0;0;12,88;1,22;87;0
2021-06-09 21:45:00;11;100;14,37;28;0,1;0;12,88;1,26;21;0
2021-06-09 22:00:00;2;100;14,08;23;0,13;0;12,87;1,26;35;0
2021-06-09 22:15:00;5;100;14,25;280;0;0;12,87;1,26;205;0
2021-06-09 22:30:00;8;100;14,48;55;0;0;12,87;1,22;157;0
2021-06-09 22:45:00;11;100;14,41;293;0;0;12,87;1,24;312;0
2021-06-09 23:00:00;2;100;14,43;178;0,27;0;12,86;1,25;207;0
2021-06-09 23:15:00;5;100;14,57;128;0,07;0;12,86;1,25;92;0
2021-06-09 23:30:00;8;100;14,83;100;0;0;12,86;1,24;130;0
2021-06-09 23:45:00;11;100;14,99;215;0;0;12,86;1,27;263;0
2021-06-10 00:00:00;2;100;15,09;135;0;0;12,86;1,28;167;0
2021-06-10 00:15:00;5;100;14,9;93;0,03;0;12,85;1,27;84;0
2021-06-10 00:30:00;8;100;14,75;95;0,17;0;12,85;1,23;84;0
2021-06-10 00:45:00;11;100;14,79;235;0,17;0;12,85;1,24;181;0
2021-06-10 01:00:00;2;100;14,77;228;0,17;0;12,85;1,27;235;0
2021-06-10 01:15:00;5;100;14,5;245;0,43;0;12,8;1,16;263;-1
2021-06-10 01:30:00;8;99,99;14,31;235;0,07;0;12,79;1,18;213;-1
2021-06-10 01:45:00;11;100;14;305;0,03;0;12,79;1,19;263;-1
2021-06-10 02:00:00;2;100;13,82;115;0;0;12,78;1,2;188;-1
2021-06-10 02:15:00;5;100;13,71;120;0,2;0;12,78;1,17;88;-1
2021-06-10 02:30:00;8;100;13,83;255;0,1;0;12,77;1,2;253;-1
2021-06-10 02:45:00;11;100;13,88;315;0,03;0;12,77;1,21;146;-1
2021-06-10 03:00:00;2;100;14,06;88;0;0;12,76;1,34;89;-1
2021-06-10 03:15:00;5;100;14,24;60;0;0;12,76;2,03;67;-1
2021-06-10 03:30:00;8;100;14,26;133;0,03;0;12,75;3,32;101;-1
2021-06-10 03:45:00;11;100;14,44;173;0;0;12,75;4,92;258;-1
2021-06-10 04:00:00;2;100;14,47;348;0;0;12,74;6,94;204;-1
2021-06-10 04:15:00;5;100;14,24;258;0,2;0;12,74;9,81;260;-1
2021-06-10 04:30:00;8;100;14,01;268;0,1;0;12,75;13,79;265;-1
2021-06-10 04:45:00;11;100;13,98;238;0,03;0;12,75;16,62;232;-1
2021-06-10 05:00:00;2;100;14,05;230;0,1;0;12,76;19,77;229;-1
2021-06-10 05:15:00;5;100;14,14;230;0,1;0;12,77;22,96;228;-1
2021-06-10 05:30:00;8;100;14,2;225;0,27;0;12,78;25,74;222;-1
2021-06-10 05:45:00;11;100;14,2;215;0,4;0;12,79;30,06;220;-1
2021-06-10 06:00:00;2;100;14,22;243;0,37;0;12,8;33,38;238;-1
2021-06-10 06:15:00;5;99,99;14,35;225;0,17;0;12,83;39,93;219;-1
2021-06-10 06:30:00;8;100;14,64;210;0,13;0;12,86;45,93;214;-1
2021-06-10 06:45:00;11;100;14,86;238;0,27;0;12,92;57,92;225;-1
2021-06-10 07:00:00;2;100;15,12;198;0,37;0;12,98;60,67;212;-1
2021-06-10 07:15:00;5;100;15,55;235;0,43;0;13,07;75,44;207;-1
2021-06-10 07:30:00;8;100;16,02;238;0,3;0;13,14;78,36;230;-1
2021-06-10 07:45:00;11;100;16,3;175;0,43;0;13,26;101,37;184;-1
2021-06-10 08:00:00;2;100;16,76;220;0,3;0;13,39;115,56;236;-1
2021-06-10 08:15:00;5;100;17,14;215;0,53;0;13,45;109,65;197;-1
2021-06-10 08:30:00;8;100;17,53;230;0,53;0;13,47;109,87;224;-1
2021-06-10 08:45:00;11;99,64;17,87;215;0,43;0;13,48;110,34;210;-1
2021-06-10 09:00:00;2;96,82;18,3;195;0,5;0;13,63;116,76;208;-1
2021-06-10 09:15:00;5;94,5;18,82;243;0,9;0;13,82;120,3;251;-1
2021-06-10 09:30:00;8;89,55;19,37;253;0,9;0;14,06;122,6;236;-1
2021-06-10 09:45:00;11;82,54;19,71;175;0,63;0;14,16;116,38;200;-1
2021-06-10 10:00:00;2;78,55;20,19;243;0,7;0;14,23;123,11;267;-1
2021-06-10 10:15:00;5;79,19;20,98;243;0,83;0;14,24;455,91;237;-1
2021-06-10 10:30:00;8;72,65;21,5;198;0,53;0;14,2;834,9;219;-1
2021-06-10 10:45:00;11;75,14;21,77;215;0,47;0;14,17;601,76;289;-1
2021-06-10 11:00:00;2;80,98;20,99;245;0,87;0;14,15;349,64;261;-1
2021-06-10 11:15:00;5;71,45;22,66;245;0,93;0;14,13;708,57;255;-1
2021-06-10 11:30:00;8;70,73;21,85;30;0,17;0;14,13;385,87;106;-1
2021-06-10 11:45:00;11;74,11;21,73;228;0,23;0;13,69;182,72;230;-1
2021-06-10 12:00:00;2;87,91;20,1;93;0,53;0;13,74;327,95;69;-1
2021-06-10 12:15:00;5;80,56;20,75;88;0,8;0;13,69;187,71;94;-1
2021-06-10 12:30:00;8;89,57;20,17;75;0,7;0;13,71;81,37;70;-1
2021-06-10 12:45:00;11;92,16;19,48;80;0,5;0;13,74;140,22;70;-1
2021-06-10 13:00:00;2;89,22;19,89;58;0,53;0;13,75;276,95;60;-1
2021-06-10 13:15:00;5;61,89;21,45;148;0,5;0;13,73;468,98;144;0
2021-06-10 13:30:00;8;58,25;22,34;128;0,57;0;13,72;503,07;154;0
2021-06-10 13:45:00;11;63,97;22,95;325;0,43;0;13,68;488,62;224;0
2021-06-10 14:00:00;2;61,25;23,81;128;0,83;0;13,64;801,51;70;0
2021-06-10 14:15:00;5;61,08;23,55;23;1;0;13,61;386,68;52;0
2021-06-10 14:30:00;8;73,34;19,75;35;1,27;0;13,61;56,57;53;0
2021-06-10 14:45:00;11;79,85;17,82;18;0,53;0,2;13,44;26,3;125;0
2021-06-10 15:00:00;2;98,47;15,59;60;0,93;0,4;13,12;16,04;67;0
2021-06-10 15:15:00;5;100;14,89;80;0,7;0,7;13,13;34,04;82;0
2021-06-10 15:30:00;8;100;14,86;93;0,6;0,1;13,84;77,86;86;0
2021-06-10 15:45:00;11;100;15,01;65;0,47;0;13,87;76,56;77;0
2021-06-10 16:00:00;2;100;15,15;58;0,43;0;13,87;98,82;125;0
2021-06-10 16:15:00;5;100;15,5;58;0,3;0;13,89;86,31;78;0
2021-06-10 16:30:00;8;100;16,75;248;0,47;0;13,88;81,33;243;0
2021-06-10 16:45:00;11;100;17,76;195;0,57;0;13,87;73,07;238;0
2021-06-10 17:00:00;2;100;17,87;243;0,4;0;13,86;61,78;222;0
2021-06-10 17:15:00;5;96,96;17,66;208;0,17;0;13,86;60,32;217;0
2021-06-10 17:30:00;8;99,98;16,92;250;0,23;0;13,86;53,13;248;0
2021-06-10 17:45:00;11;98,92;16,32;38;0,13;0;13,82;38,22;208;0
2021-06-10 18:00:00;2;98,96;16,02;295;0;0;13,79;36,37;138;0
2021-06-10 18:15:00;5;86,17;16,63;278;0,1;0;13,66;30,41;297;0
2021-06-10 18:30:00;8;88,76;16,66;250;0,53;0;13,4;23,07;245;0
2021-06-10 18:45:00;11;98,84;16,71;245;0,4;0;13,15;17,16;254;0
2021-06-10 19:00:00;2;99,19;16,29;288;0,13;0;13,04;10,67;247;0
2021-06-10 19:15:00;5;97,96;15,93;328;0,17;0;12,98;5,25;295;0
2021-06-10 19:30:00;8;94,16;15,92;295;0,17;0;12,95;2,7;295;0
2021-06-10 19:45:00;11;91,16;16,14;328;0;0;12,94;1,84;329;0
2021-06-10 20:00:00;2;92,59;16,08;165;0,1;0;12,92;1,14;222;0
2021-06-10 20:15:00;5;94,21;15,86;28;0,1;0;12,91;1,07;210;0
2021-06-10 20:30:00;8;100;15,32;55;1,3;0;12,91;1,11;49;0
2021-06-10 20:45:00;11;100;14,98;68;0,73;0;12,9;1,11;79;0
2021-06-10 21:00:00;2;100;14,85;95;0,53;0;12,9;1,12;98;0
2021-06-10 21:15:00;5;100;14,83;75;0,77;0;12,89;1,13;86;0
2021-06-10 21:30:00;8;100;14,83;85;0,4;0;12,89;1,13;86;0
2021-06-10 21:45:00;11;100;15,12;75;0,23;0;12,88;1,14;66;0
2021-06-10 22:00:00;2;100;15,62;118;0,27;0;12,88;1,16;124;0
2021-06-10 22:15:00;5;98,97;15,82;225;0,33;0;12,88;1,12;135;0
2021-06-10 22:30:00;8;98,46;15,67;188;0,13;0;12,88;1,17;210;0
2021-06-10 22:45:00;11;99,76;15,79;213;0,3;0;12,87;1,15;204;0
2021-06-10 23:00:00;2;100;15,88;198;0,13;0;12,87;1,17;194;0
2021-06-10 23:15:00;5;100;15,37;180;0,37;0;12,87;1,15;178;0
2021-06-10 23:30:00;8;99,27;15,33;215;0,33;0;12,87;1,16;218;0
2021-06-10 23:45:00;11;92,91;15,55;225;0,33;0;12,87;1,2;204;0
2021-06-11 00:00:00;2;92,37;15,48;230;0,53;0;12,86;1,17;218;0
2021-06-11 00:15:00;5;96,49;14,98;213;0,4;0;12,86;1,21;217;0
2021-06-11 00:30:00;8;95,92;14,91;240;0,43;0;12,86;1,17;223;0
2021-06-11 00:45:00;11;98,54;14,61;213;0,53;0;12,86;1,21;223;0
2021-06-11 01:00:00;2;100;14,45;218;0,53;0;12,86;1,25;223;0
2021-06-11 01:15:00;5;99,07;14,48;205;0,2;0;12,8;1,16;216;-1
2021-06-11 01:30:00;8;96,46;14,57;238;0,2;0;12,8;1,13;226;-1
2021-06-11 01:45:00;11;96,6;14,43;223;0,2;0;12,79;1,15;226;-1
2021-06-11 02:00:00;2;95,09;14,52;223;0,23;0;12,79;1,16;235;-1
2021-06-11 02:15:00;5;96,4;14,34;233;0,23;0;12,78;1,13;231;-1
