Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;SP_Lite2_Pyranometer;Akku-Spannung;Windrichtung_mittel;Steuerung_MC55i
2021-06-21 10:35:00;35;76,23;21,48;265;0,6;0;1053;13,69;265;-1
2021-06-21 10:40:00;40;69,71;20,69;95;2,5;0;258;13,68;95;-1
2021-06-21 10:45:00;45;72,45;20,43;275;3,5;0;371;13,69;275;-1
2021-06-21 10:50:00;50;74,78;20,09;248;2,6;0;490;13,69;248;-1
2021-06-21 10:55:00;55;75,06;20,24;275;1;0;315;13,68;275;-1
2021-06-21 11:00:00;0;72,86;20,61;263;1,6;0;1060;13,69;263;-1
2021-06-21 11:05:00;5;71,88;20,67;8;2,1;0;877;13,69;8;-1
2021-06-21 11:10:00;10;77,95;20,71;95;1,3;0;387;13,73;95;-1
2021-06-21 11:15:00;15;71,03;21,8;108;2,3;0;1077;13,69;108;-1
2021-06-21 11:20:00;20;66,38;21,85;263;3,2;0;995;13,69;263;-1
2021-06-21 11:25:00;25;66,79;21,31;108;0,4;0;1069;13,69;108;-1
2021-06-21 11:30:00;30;64,3;21,86;273;0,5;0;173;13,69;273;-1
2021-06-21 11:35:00;35;66,2;21,85;93;0,3;0;300;13,69;93;-1
2021-06-21 11:40:00;40;72,49;21,84;0;1,7;0;302;13,66;0;-1
2021-06-21 11:45:00;45;66,49;21,54;118;1,5;0;1091;13,67;118;-1
2021-06-21 11:50:00;50;65,73;22,26;250;2,3;0;1065;13,65;250;-1
2021-06-21 11:55:00;55;66,07;21,91;0;1,5;0;1014;13,67;0;-1
2021-06-21 12:00:00;0;63,55;22,75;278;2,4;0;407;13,66;278;-1
2021-06-21 12:05:00;5;70,27;22,37;265;1,1;0;377;13,66;265;-1
2021-06-21 12:10:00;10;73,62;21,99;0;0,3;0;1113;13,66;0;-1
2021-06-21 12:15:00;15;62,24;22,19;98;2,8;0;559;13,67;98;-1
2021-06-21 12:20:00;20;70,31;22;268;1,2;0;428;13,66;268;-1
2021-06-21 12:25:00;25;64,57;22,32;248;2,8;0;1122;13,66;248;-1
2021-06-21 12:30:00;30;62,21;22,63;260;2,3;0;216;13,64;260;-1
2021-06-21 12:35:00;35;65,56;22,93;88;0,6;0;1089;13,63;88;-1
2021-06-21 12:40:00;40;61,65;22,89;0;1,6;0;1006;13,63;0;-1
2021-06-21 12:45:00;45;60,96;22,97;0;2,5;0;964;13,64;0;-1
2021-06-21 12:50:00;50;60,38;22,5;115;3,3;0;978;13,62;115;-1
2021-06-21 12:55:00;55;60,02;22,97;275;1,6;0;994;13,63;275;-1
2021-06-21 13:00:00;0;60,96;23,5;8;1,2;0;995;13,64;8;-1
2021-06-21 13:05:00;5;63,14;23,33;0;2;0;621;13,63;0;-1
2021-06-21 13:10:00;10;67,02;22,71;250;0;0;997;13,62;250;-1
2021-06-21 13:15:00;15;56,91;23,3;0;1,9;0;966;13,63;0;-1
2021-06-21 13:20:00;20;59,68;23,43;275;1,3;0;910;13,6;275;-1
2021-06-21 13:25:00;25;61,09;22,68;265;1,9;0;578;13,6;265;-1
2021-06-21 13:30:00;30;60,19;22,8;0;2,5;0;817;13,61;0;-1
2021-06-21 13:35:00;35;62,63;23,25;260;0,6;0;990;13,6;260;-1
2021-06-21 13:40:00;40;58,8;23,33;260;2,2;0;906;13,59;260;-1
2021-06-21 13:45:00;45;59,3;22,93;260;0,6;0;1076;13,6;260;-1
2021-06-21 13:50:00;50;63,58;23,68;278;0,5;0;1008;13,6;278;-1
2021-06-21 13:55:00;55;58,02;23,48;253;0,5;0;1024;13,59;253;-1
2021-06-21 14:00:00;0;55,93;23,43;0;2;0;425;13,57;0;-1
2021-06-21 14:05:00;5;63,93;23,18;255;0,3;0;220;13,57;255;-1
2021-06-21 14:10:00;10;60,05;23,19;25;0,2;0;345;13,57;25;-1
2021-06-21 14:15:00;15;58,12;23,12;0;1,8;0;925;13,57;0;-1
2021-06-21 14:20:00;20;55,33;23,7;260;1,2;0;870;13,57;260;-1
2021-06-21 14:25:00;25;58,33;24,04;103;1,3;0;837;13,57;103;-1
2021-06-21 14:30:00;30;54,37;23,8;83;0,3;0;826;13,57;83;-1
2021-06-21 14:35:00;35;52,47;23,95;278;1,8;0;844;13,54;278;-1
2021-06-21 14:40:00;40;56,95;23,96;258;1,7;0;799;13,54;258;-1
2021-06-21 14:45:00;45;54,38;23,79;260;1,7;0;791;13,53;260;-1
2021-06-21 14:50:00;50;58,14;23,45;275;1,1;0;660;13,54;275;-1
2021-06-21 14:55:00;55;56,51;23,42;248;0,4;0;795;13,55;248;-1
2021-06-21 15:00:00;0;56,99;24,12;248;0,3;0;748;13,53;248;-1
2021-06-21 15:05:00;5;58;24,23;270;2,1;0;739;13,54;270;-1
2021-06-21 15:10:00;10;55,21;24,01;273;0,7;0;701;13,55;273;-1
2021-06-21 15:15:00;15;54,76;23,8;275;0,5;0;748;13,55;275;-1
2021-06-21 15:20:00;20;57,47;23,42;88;0,4;0;737;13,53;88;-1
2021-06-21 15:25:00;25;58,18;24,11;270;1,2;0;643;13,54;270;-1
2021-06-21 15:30:00;30;57,34;23,96;248;1,7;0;694;13,55;248;-1
2021-06-21 15:35:00;35;54,45;24,06;258;2,1;0;573;13,54;258;-1
2021-06-21 15:40:00;40;54,51;24,07;260;1,4;0;633;13,54;260;-1
2021-06-21 15:45:00;45;53,82;23,73;255;1,4;0;540;13,54;255;-1
2021-06-21 15:50:00;50;50,82;24,03;280;1;0;535;13,54;280;-1
2021-06-21 15:55:00;55;54,17;24,14;263;1;0;549;13,54;263;-1
2021-06-21 16:00:00;0;56,37;24,43;263;0,6;0;484;13,54;263;-1
2021-06-21 16:05:00;5;51,08;24,04;275;0,5;0;520;13,55;275;-1
2021-06-21 16:10:00;10;52,27;23,85;280;0,5;0;502;13,54;280;-1
2021-06-21 16:15:00;15;54,19;23,05;358;1,2;0;450;13,55;358;-1
2021-06-21 16:20:00;20;53,54;23,07;245;1,3;0;129;13,54;245;-1
2021-06-21 16:25:00;25;54,27;23,43;95;0,7;0;468;13,54;95;-1
2021-06-21 16:30:00;30;54,43;23,86;118;0,4;0;425;13,54;118;-1
2021-06-21 16:35:00;35;54,02;24,04;255;0,5;0;407;13,54;255;-1
2021-06-21 16:40:00;40;54,99;24,45;0;0,1;0;464;13,54;0;-1
2021-06-21 16:45:00;45;63,27;24,3;18;1,8;0;438;13,54;18;-1
2021-06-21 16:50:00;50;64,6;22,84;275;1,1;0;71;13,56;275;-1
2021-06-21 16:55:00;55;65,16;22,11;270;0,7;0;89;13,55;270;-1
2021-06-21 17:00:00;0;64,98;22,34;260;0,6;0;355;13,59;260;-1
2021-06-21 17:05:00;5;56,64;23,07;348;0,7;0;343;13,61;348;0
2021-06-21 17:10:00;10;56,98;23,22;18;0,5;0;354;13,61;18;0
2021-06-21 17:15:00;15;59,17;23,04;95;1;0;273;13,61;95;0
2021-06-21 17:20:00;20;60,13;22,63;355;0,6;0;100;13,6;355;0
2021-06-21 17:25:00;25;58,21;22,46;348;1,2;0;94;13,63;348;0
2021-06-21 17:30:00;30;61,62;21,92;280;0,9;0;103;13,63;280;0
2021-06-21 17:35:00;35;67,14;21,55;3;0,6;0;107;13,63;3;0
2021-06-21 17:40:00;40;67,32;21,28;263;0,3;0;94;13,67;263;0
2021-06-21 17:45:00;45;70,92;21,06;333;0,9;0;80;13,66;333;0
2021-06-21 17:50:00;50;70,52;20,8;265;0,1;0;73;13,67;265;0
2021-06-21 17:55:00;55;73,54;20,55;268;0,2;0;67;13,66;268;0
2021-06-21 18:00:00;0;73,96;20,14;245;0,8;0;60;13,67;245;0
2021-06-21 18:05:00;5;74,96;19,94;255;0,4;0;58;13,69;255;0
2021-06-21 18:10:00;10;76,92;19,72;358;0;0;67;13,71;358;0
2021-06-21 18:15:00;15;79,24;19,57;333;0;0;77;13,76;333;0
2021-06-21 18:20:00;20;82,79;19,57;25;0;0;73;13,73;25;0
2021-06-21 18:25:00;25;78,73;19,48;275;0;0;56;13,64;275;0
2021-06-21 18:30:00;30;79,38;19,37;275;0,5;0;39;13,45;275;0
2021-06-21 18:35:00;35;78,37;19,26;255;0,5;0;30;13,4;255;0
2021-06-21 18:40:00;40;79,53;19,14;278;0,5;0;26;13,38;278;0
2021-06-21 18:45:00;45;81,17;19,03;275;0,3;0;22;13,36;275;0
2021-06-21 18:50:00;50;80,32;18,84;243;0,6;0;19;13,35;243;0
2021-06-21 18:55:00;55;79,7;18,76;253;0,3;0;15;13,33;253;0
2021-06-21 19:00:00;0;78,91;18,64;248;0,3;0;12;13,3;248;0
2021-06-21 19:05:00;5;80,31;18,5;255;0;0;9;13,3;255;0
2021-06-21 19:10:00;10;80,65;18,34;275;0;0;8;13,28;275;0
2021-06-21 19:15:00;15;80,65;18,27;348;0;0;8;13,27;348;0
2021-06-21 19:20:00;20;80,78;18,22;245;0,6;0;7;13,25;245;0
2021-06-21 19:25:00;25;82,41;18,13;270;0,3;0;6;13,24;270;0
2021-06-21 19:30:00;30;84,13;18,04;335;0,4;0;7;13,23;335;0
2021-06-21 19:35:00;35;82,43;17,97;335;0,7;0;5;13,21;335;0
2021-06-21 19:40:00;40;82,72;17,9;323;0;0;4;13,2;323;0
2021-06-21 19:45:00;45;81,67;17,89;258;0,2;0;4;13,19;258;0
2021-06-21 19:50:00;50;84,03;17,81;268;0,1;0;3;13,18;268;0
2021-06-21 19:55:00;55;82,74;17,65;255;0;0;3;13,17;255;0
2021-06-21 20:00:00;0;82,07;17,61;333;0,2;0;3;13,15;333;0
2021-06-21 20:05:00;5;85,99;17,69;265;0,1;0;3;13,16;265;0
2021-06-21 20:10:00;10;84,59;17,54;360;0;0;3;13,15;360;0
2021-06-21 20:15:00;15;84,5;17,74;15;1,6;0;3;13,14;15;0
2021-06-21 20:20:00;20;83,47;17,88;110;0,3;0;3;13,13;110;0
2021-06-21 20:25:00;25;86,47;17,67;93;1,1;0;3;13,13;93;0
2021-06-21 20:30:00;30;85,42;17,79;30;1,1;0;3;13,12;30;0
2021-06-21 20:35:00;35;87,54;17,82;268;0,6;0;3;13,12;268;0
2021-06-21 20:40:00;40;87,98;17,85;25;0,7;0;3;13,11;25;0
2021-06-21 20:45:00;45;88,01;17,76;253;1,1;0;3;13,1;253;0
2021-06-21 20:50:00;50;88,38;17,73;258;1,2;0;3;13,1;258;0
2021-06-21 20:55:00;55;89,48;17,84;265;0,3;0;3;13,09;265;0
2021-06-21 21:00:00;0;88,22;17,92;15;0,4;0;3;13,08;15;0
2021-06-21 21:05:00;5;89,04;17,89;348;0,2;0;3;13,08;348;0
2021-06-21 21:10:00;10;91,17;17,77;120;1;0;3;13,08;120;0
2021-06-21 21:15:00;15;90,79;17,72;35;1,5;0;3;13,07;35;0
2021-06-21 21:20:00;20;90,69;17,65;323;1;0;3;13,07;323;0
2021-06-21 21:25:00;25;91,92;17,55;243;1,2;0;3;13,06;243;0
2021-06-21 21:30:00;30;90,28;17,55;333;0,7;0;3;13,06;333;0
2021-06-21 21:35:00;35;90,43;17,44;38;0,9;0;3;13,06;38;0
2021-06-21 21:40:00;40;91,75;17,3;118;0,1;0;3;13,05;118;0
2021-06-21 21:45:00;45;91,32;17,29;335;1,1;0;3;13,05;335;0
2021-06-21 21:50:00;50;91,24;17,27;335;1;0;3;13,04;335;0
2021-06-21 21:55:00;55;91,56;17,17;338;1,5;0;3;13,04;338;0
2021-06-21 22:00:00;0;91,54;17,04;15;0,5;0;3;13,02;15;0
2021-06-21 22:05:00;5;91,69;16,96;110;0,3;0;3;13,03;110;0
2021-06-21 22:10:00;10;91,88;16,9;270;0,4;0;3;13,03;270;0
2021-06-21 22:15:00;15;92,63;16,78;10;0,5;0;3;13,03;10;0
2021-06-21 22:20:00;20;92,3;16,81;253;0,9;0;3;13,02;253;0
2021-06-21 22:25:00;25;91,38;16,77;13;1,1;0;3;13,02;13;0
2021-06-21 22:30:00;30;91,28;16,67;323;1,3;0;3;13,02;323;0
2021-06-21 22:35:00;35;91,13;16,62;245;1;0;3;13,01;245;0
2021-06-21 22:40:00;40;92,73;16,58;0;0,9;0;3;13,01;0;0
2021-06-21 22:45:00;45;94,47;16,45;255;0,5;0;3;13,01;255;0
2021-06-21 22:50:00;50;97,73;16,3;275;0,4;0;3;13;275;0
2021-06-21 22:55:00;55;100,09;16,13;278;0,6;0,5;3;13;278;0
2021-06-21 23:00:00;0;100,08;15,74;268;1,7;0,8;3;12,98;268;0
2021-06-21 23:05:00;5;100,06;15,48;13;1,5;1,9;3;12,99;13;0
2021-06-21 23:10:00;10;100,04;15,2;263;1,1;1,4;3;12,99;263;0
2021-06-21 23:15:00;15;100,02;15,09;350;1,1;0,9;3;12,99;350;0
2021-06-21 23:20:00;20;100,02;14,98;278;1,1;0,7;3;12,99;278;0
2021-06-21 23:25:00;25;100,04;14,98;340;0,5;0,3;3;12,98;340;0
2021-06-21 23:30:00;30;100,03;14,94;88;0,8;0,1;3;12,98;88;0
2021-06-21 23:35:00;35;100,03;14,87;245;0,7;0,1;3;12,98;245;0
2021-06-21 23:40:00;40;100,03;14,94;258;1,3;0;3;12,98;258;0
2021-06-21 23:45:00;45;100,01;14,79;343;1;0;3;12,97;343;0
2021-06-21 23:50:00;50;100,01;14,64;348;0,9;0;3;12,97;348;0
2021-06-21 23:55:00;55;100,02;14,49;243;1,8;0;3;12,97;243;0
2021-06-22 00:00:00;0;100,03;14,33;268;1,4;0;3;12,95;268;0
2021-06-22 00:05:00;5;100,01;14,3;248;0,2;0;3;12,96;248;0
2021-06-22 00:10:00;10;100,02;14,26;345;1,5;0;3;12,96;345;0
2021-06-22 00:15:00;15;100,02;14,15;3;0,3;0;3;12,96;3;0
2021-06-22 00:20:00;20;100,02;14,1;333;0,4;0;3;12,96;333;0
2021-06-22 00:25:00;25;100,03;13,97;255;0,4;0;3;12,95;255;0
2021-06-22 00:30:00;30;100,02;13,89;260;0,8;0;3;12,95;260;0
2021-06-22 00:35:00;35;100,02;13,85;323;0,9;0;3;12,95;323;0
2021-06-22 00:40:00;40;100,02;13,89;243;0,4;0;3;12,95;243;0
2021-06-22 00:45:00;45;100,01;13,8;15;0,2;0;3;12,94;15;0
2021-06-22 00:50:00;50;100,01;13,78;30;0,7;0;3;12,94;30;0
2021-06-22 00:55:00;55;100,03;13,69;25;0,8;0;3;12,94;25;0
2021-06-22 01:00:00;0;100,03;13,66;35;0,2;0;3;12,92;35;0
2021-06-22 01:05:00;5;100,01;13,53;248;0;0;3;12,93;248;0
2021-06-22 01:10:00;10;100,01;13,5;243;0,3;0;3;12,93;243;0
2021-06-22 01:15:00;15;100,02;13,38;260;0,3;0;3;12,93;260;0
2021-06-22 01:20:00;20;100,03;13,36;248;1,5;0;3;12,93;248;0
2021-06-22 01:25:00;25;100,03;13,44;245;1,2;0;3;12,93;245;0
2021-06-22 01:30:00;30;100,02;13,41;103;0,4;0;3;12,92;103;0
2021-06-22 01:35:00;35;100,03;13,4;353;0,2;0;3;12,92;353;0
2021-06-22 01:40:00;40;100,01;13,39;95;0,1;0,1;3;12,92;95;0
2021-06-22 01:45:00;45;100,02;13,46;278;0,4;0;3;12,92;278;0
2021-06-22 01:50:00;50;100,01;13,49;15;0,2;0;3;12,92;15;0
2021-06-22 01:55:00;55;100,02;13,51;333;1;0;3;12,92;333;0
2021-06-22 02:00:00;0;100,02;13,5;245;0,9;0;3;12,9;245;0
2021-06-22 02:05:00;5;100,02;13,47;358;0,5;0;3;12,91;358;0
2021-06-22 02:10:00;10;100,02;13,46;243;1,1;0;3;12,91;243;0
2021-06-22 02:15:00;15;100,01;13,45;248;0,5;0;3;12,91;248;0
2021-06-22 02:20:00;20;100,02;13,5;260;1,1;0;3;12,91;260;0
2021-06-22 02:25:00;25;100,03;13,45;0;0;0;3;12,91;0;0
2021-06-22 02:30:00;30;100,02;13,43;245;0,6;0;3;12,91;245;0
2021-06-22 02:35:00;35;100,02;13,48;0;0,2;0;3;12,9;0;0
2021-06-22 02:40:00;40;100,02;13,48;358;1,3;0;3;12,9;358;0
2021-06-22 02:45:00;45;100,03;13,45;40;0,1;0;3;12,9;40;0
2021-06-22 02:50:00;50;100,03;13,48;345;0,1;0;3;12,9;345;0
2021-06-22 02:55:00;55;100,03;13,48;248;0,8;0;3;12,9;248;0
2021-06-22 03:00:00;0;100,03;13,48;35;0,3;0;3;12,88;35;0
2021-06-22 03:05:00;5;100,02;13,41;335;0;0;3;12,9;335;0
2021-06-22 03:10:00;10;100,03;13,45;250;0;0;4;12,89;250;0
2021-06-22 03:15:00;15;100,02;13,38;275;0,7;0;4;12,89;275;0
2021-06-22 03:20:00;20;100,02;13,39;338;0,2;0;4;12,89;338;0
2021-06-22 03:25:00;25;100,03;13,34;25;1,1;0;6;12,89;25;0
2021-06-22 03:30:00;30;100,03;13,44;85;0,4;0;12;12,9;85;0
2021-06-22 03:35:00;35;100,01;13,4;115;0,2;0;15;12,91;115;0
2021-06-22 03:40:00;40;100,01;13,38;355;0,7;0;20;12,92;355;0
2021-06-22 03:45:00;45;100,01;13,34;0;0;0;24;12,93;0;0
2021-06-22 03:50:00;50;100,03;13,37;98;0,1;0;26;12,94;98;0
2021-06-22 03:55:00;55;100,01;13,23;88;0,8;0;36;12,96;88;0
2021-06-22 04:00:00;0;100,03;13,18;108;0;0;40;12,96;108;0
2021-06-22 04:05:00;5;100,02;13,16;255;1;0;48;12,99;255;0
2021-06-22 04:10:00;10;100,01;13,1;30;0,7;0;42;13,01;30;0
2021-06-22 04:15:00;15;100,01;12,96;93;0,2;0;38;13,02;93;0
2021-06-22 04:20:00;20;100,02;12,96;100;0,3;0;48;13,04;100;0
2021-06-22 04:25:00;25;100,02;12,98;88;1,2;0;58;13,07;88;0
2021-06-22 04:30:00;30;100,01;12,91;95;0,3;0;52;13,08;95;0
2021-06-22 04:35:00;35;100,02;13,07;15;0,5;0;59;13,1;15;0
2021-06-22 04:40:00;40;100,01;13,03;95;2,2;0;60;13,12;95;0
2021-06-22 04:45:00;45;100,01;13,1;93;0,7;0;68;13,15;93;0
2021-06-22 04:50:00;50;100,02;13,08;95;1,7;0;79;13,19;95;0
2021-06-22 04:55:00;55;100,02;12,99;103;0,8;0;91;13,24;103;0
2021-06-22 05:00:00;0;100,01;13,18;88;0,7;0;66;13,23;88;0
2021-06-22 05:05:00;5;100,01;13,25;30;1,2;0;81;13,28;30;0
2021-06-22 05:10:00;10;100,01;13,29;83;0,3;0;77;13,31;83;0
2021-06-22 05:15:00;15;100,03;13,5;353;0,4;0;80;13,34;353;0
2021-06-22 05:20:00;20;100,02;13,48;108;1,2;0;77;13,36;108;0
2021-06-22 05:25:00;25;100,01;13,48;13;2;0;70;13,38;13;0
2021-06-22 05:30:00;30;100,02;13,47;35;0,3;0;104;13,47;35;0
2021-06-22 05:35:00;35;100,02;13,4;30;1,8;0;89;13,48;30;0
2021-06-22 05:40:00;40;100,01;13,48;343;1,3;0;104;13,56;343;0
2021-06-22 05:45:00;45;100;13,61;35;1;0;146;14,37;35;0
2021-06-22 05:50:00;50;100,01;13,64;120;2,5;0;116;14,23;120;0
2021-06-22 05:55:00;55;100,01;13,63;113;1,4;0;116;14,3;113;0
2021-06-22 06:00:00;0;100,03;13,78;343;1,1;0;132;14,37;343;0
2021-06-22 06:05:00;5;100,02;13,9;118;0,7;0;149;14,43;118;0
2021-06-22 06:10:00;10;100,02;13,84;30;1;0;157;14,43;30;0
2021-06-22 06:15:00;15;100,02;14,09;348;2;0;193;14,4;348;0
2021-06-22 06:20:00;20;100,02;14,27;0;0,6;0;170;14,4;0;0
2021-06-22 06:25:00;25;100,02;14,2;108;0;0;160;14,4;108;0
2021-06-22 06:30:00;30;100,02;14,11;28;0,1;0;201;14,4;28;0
2021-06-22 06:35:00;35;100,01;14,21;115;1,4;0;300;14,4;115;0
2021-06-22 06:40:00;40;100,02;14,57;350;1,2;0;325;14,4;350;0
2021-06-22 06:45:00;45;100,01;14,67;115;1,4;0;256;14,37;115;0
2021-06-22 06:50:00;50;100,01;15,05;355;0,7;0;523;14,37;355;0
2021-06-22 06:55:00;55;100,01;15,29;33;1,6;0;380;14,37;33;0
2021-06-22 07:00:00;0;100;15,29;0;0,3;0;273;14,33;0;-1
2021-06-22 07:05:00;5;100;15,18;40;0,6;0;268;14,34;40;-1
2021-06-22 07:10:00;10;100,01;15,66;120;0,7;0;263;14,34;120;-1
2021-06-22 07:15:00;15;100,02;15,41;38;1,3;0;265;14,34;38;-1
2021-06-22 07:20:00;20;100,02;15,52;108;0,9;0;207;14,31;108;-1
2021-06-22 07:25:00;25;100,01;15,74;355;1,5;0;302;14,31;355;-1
2021-06-22 07:30:00;30;100,03;15,63;13;0,5;0;315;14,31;13;-1
2021-06-22 07:35:00;35;100,03;15,88;348;0,4;0;398;14,32;348;-1
2021-06-22 07:40:00;40;100,06;16,08;23;1,3;0;351;14,31;23;-1
2021-06-22 07:45:00;45;100,07;16,31;85;1,1;0;365;14,28;85;-1
2021-06-22 07:50:00;50;100,07;16,22;95;0,7;0;230;14,28;95;-1
2021-06-22 07:55:00;55;100,05;16,28;85;1;0;275;14,28;85;-1
2021-06-22 08:00:00;0;100,05;16,45;38;0,4;0;300;14,27;38;-1
2021-06-22 08:05:00;5;100,07;16,47;35;1;0;438;14,28;35;-1
2021-06-22 08:10:00;10;100,07;17,08;88;0,7;0;955;14,28;88;-1
2021-06-22 08:15:00;15;100,08;17,34;40;0,9;0;297;14,25;40;-1
2021-06-22 08:20:00;20;100,06;17,18;105;1;0;310;13,85;105;-1
2021-06-22 08:25:00;25;100,07;17,11;35;2,4;0;325;13,85;35;-1
2021-06-22 08:30:00;30;100,06;17,34;115;0,5;0;503;13,84;115;-1
2021-06-22 08:35:00;35;100,06;17,89;8;0,5;0;438;13,82;8;-1
2021-06-22 08:40:00;40;100,07;17,5;118;0,2;0;403;13,81;118;-1
2021-06-22 08:45:00;45;100,09;17,17;23;1,3;0;473;13,82;23;-1
2021-06-22 08:50:00;50;100,09;17,57;110;0,5;0;778;13,81;110;-1
2021-06-22 08:55:00;55;98,08;17,9;330;0,6;0;462;13,81;330;-1
2021-06-22 09:00:00;0;95,72;18,31;85;1,1;0;583;13,79;85;-1
2021-06-22 09:05:00;5;94,6;18,26;110;1,3;0;401;13,78;110;-1
2021-06-22 09:10:00;10;99,96;18,44;35;1,9;0;825;13,78;35;-1
2021-06-22 09:15:00;15;98,03;18,18;325;0,7;0;223;13,78;325;-1
2021-06-22 09:20:00;20;100,09;18,24;25;0,8;0;399;13,78;25;-1
2021-06-22 09:25:00;25;97,9;18,31;268;0,4;0;402;13,78;268;-1
2021-06-22 09:30:00;30;94,81;18,54;88;0,6;0;397;13,78;88;-1
2021-06-22 09:35:00;35;96,7;18,76;268;1,1;0;844;13,75;268;-1
2021-06-22 09:40:00;40;90,1;18,83;253;1,4;0;976;13,75;253;-1
2021-06-22 09:45:00;45;90,01;19,05;88;0,9;0;497;13,75;88;-1
2021-06-22 09:50:00;50;91,51;19,19;85;0,6;0;491;13,75;85;-1
2021-06-22 09:55:00;55;88,62;19,5;250;1,3;0;536;13,75;250;-1
2021-06-22 10:00:00;0;87,58;19,21;0;0,7;0;406;13,72;0;-1
2021-06-22 10:05:00;5;99,07;19,36;90;0,7;0;270;13,73;90;-1
2021-06-22 10:10:00;10;97,67;18,88;103;0,2;0;262;13,76;103;-1
2021-06-22 10:15:00;15;98,8;18,87;115;0,4;0;243;13,76;115;-1
2021-06-22 10:20:00;20;96,21;18,67;255;0,6;0;61;13,71;255;-1
2021-06-22 10:25:00;25;99,1;18,25;255;0,8;0;22;13,49;255;-1
2021-06-22 10:30:00;30;100,06;17,58;258;1,3;0,4;15;13,45;258;-1
2021-06-22 10:35:00;35;100,05;16,84;100;0,7;2,3;43;13,47;100;-1
2021-06-22 10:40:00;40;100,03;16,08;40;0,6;4,8;63;13,49;40;-1
2021-06-22 10:45:00;45;100,04;15,61;250;0,9;0,1;162;13,85;250;-1
2021-06-22 10:50:00;50;100,04;15,85;30;0,7;0;255;13,85;30;-1
2021-06-22 10:55:00;55;100,03;15,95;33;0,9;0,1;148;13,88;33;-1
2021-06-22 11:00:00;0;100,04;15,84;0;0,3;0;147;13,86;0;-1
2021-06-22 11:05:00;5;100,04;15,99;255;0,9;0;94;13,88;255;-1
2021-06-22 11:10:00;10;100,03;16,09;8;0,9;0;91;13,9;8;-1
2021-06-22 11:15:00;15;100,02;16,05;350;1,3;0;142;13,9;350;-1
2021-06-22 11:20:00;20;100,03;16,29;255;1,1;0,2;262;13,9;255;-1
2021-06-22 11:25:00;25;100,03;16,41;3;0,6;0;509;13,91;3;-1
2021-06-22 11:30:00;30;100,05;16,27;3;1,5;0,1;348;13,9;3;-1
2021-06-22 11:35:00;35;100,06;16,45;355;0,2;0;263;13,9;355;-1
2021-06-22 11:40:00;40;100,04;16,74;253;1;0;154;13,9;253;-1
2021-06-22 11:45:00;45;100,04;16,59;268;1;0;92;13,9;268;-1
2021-06-22 11:50:00;50;100,03;16,54;275;1;0;87;13,89;275;-1
2021-06-22 11:55:00;55;100,03;16,44;38;0,8;0;93;13,9;38;-1
2021-06-22 12:00:00;0;100,02;16,38;263;1,3;0,1;112;13,88;263;-1
2021-06-22 12:05:00;5;100,02;16,34;115;0,5;0;109;13,9;115;-1
2021-06-22 12:10:00;10;100,02;16,38;260;0,4;0,1;88;13,9;260;-1
2021-06-22 12:15:00;15;100,01;16,22;280;0,3;0;140;13,9;280;-1
2021-06-22 12:20:00;20;100,02;16,19;358;1,1;0;81;13,9;358;-1
2021-06-22 12:25:00;25;100,02;16,36;25;1,3;0;166;13,93;25;-1
2021-06-22 12:30:00;30;100,02;16,44;28;1,8;0;191;13,94;28;-1
2021-06-22 12:35:00;35;100,01;16,3;328;1,4;0;97;13,94;328;-1
2021-06-22 12:40:00;40;100,02;16,22;85;1,3;0;52;13,8;85;-1
2021-06-22 12:45:00;45;100,01;16,1;355;1,7;0;37;13,51;355;-1
2021-06-22 12:50:00;50;100,01;15,94;330;0,5;0;31;13,48;330;-1
2021-06-22 12:55:00;55;100,02;15,96;98;0,3;0;30;13,46;98;-1
2021-06-22 13:00:00;0;100,03;15,92;333;1,1;0;44;13,45;333;-1
2021-06-22 13:05:00;5;100,03;15,85;273;0,2;0,3;41;13,46;273;-1
2021-06-22 13:10:00;10;100,02;15,94;255;0,8;0,2;44;13,45;255;-1
2021-06-22 13:15:00;15;100,03;15,96;260;1,5;0,2;80;13,5;260;-1
2021-06-22 13:20:00;20;100,03;15,97;338;1,8;0,9;94;13,68;338;-1
2021-06-22 13:25:00;25;100,02;15,91;343;1;0,1;64;13,89;343;-1
2021-06-22 13:30:00;30;100,02;15,87;340;1,4;0;49;13,64;340;-1
2021-06-22 13:35:00;35;100,03;15,8;323;2,6;0,1;32;13,47;323;-1
2021-06-22 13:40:00;40;100,01;15,68;275;1,1;0;22;13,44;275;-1
2021-06-22 13:45:00;45;100,01;15,63;255;1,7;0;23;13,42;255;-1
2021-06-22 13:50:00;50;100,01;15,55;245;0,7;0;13;13,39;245;-1
2021-06-22 13:55:00;55;100,01;15,64;265;1;0,2;13;13,37;265;-1
2021-06-22 14:00:00;0;100,02;15,57;270;2;0,9;56;13,39;270;-1
2021-06-22 14:05:00;5;100,02;15,48;3;1,7;1,4;111;13,54;3;-1
2021-06-22 14:10:00;10;100,01;15,48;105;0,4;1,2;166;13,97;105;-1
2021-06-22 14:15:00;15;100,02;15,59;263;1,5;0,1;403;13,96;263;-1
2021-06-22 14:20:00;20;100;16,13;275;1,4;0;510;13,97;275;-1
2021-06-22 14:25:00;25;100,03;16,7;3;2,4;0;700;13,93;3;-1
