Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;SP_Lite_Pyranometer;Windrichtung;Windgeschwindigkeit;Niederschlag;Steuerung_MC35i;UB
2021-05-28 23:50:00;10;86,9;8,79;1,97;203;0,9;0;-1;12,9
2021-05-28 23:55:00;11;87,14;8,59;2,03;190;0,5;0;-1;12,9
2021-05-29 00:00:00;0;84,78;8,62;1,99;98;0;0;-1;12,9
2021-05-29 00:05:00;1;82,07;8,82;2,02;180;0,8;0;-1;12,88
2021-05-29 00:10:00;2;80,65;8,92;2,04;15;0,3;0;-1;12,88
2021-05-29 00:15:00;3;82,27;8,65;2,03;198;0,1;0;-1;12,87
2021-05-29 00:20:00;4;84;8,56;2;85;0,5;0;-1;12,87
2021-05-29 00:25:00;5;85,09;8,44;2,05;190;0,6;0;-1;12,87
2021-05-29 00:30:00;6;81,19;8,51;2,01;113;0,3;0;-1;12,87
2021-05-29 00:35:00;7;76,84;9,02;2,08;125;1,3;0;-1;12,86
2021-05-29 00:40:00;8;78,07;8,94;2,06;320;0,6;0;-1;12,86
2021-05-29 00:45:00;9;80,3;8,64;2,03;23;0,7;0;-1;12,86
2021-05-29 00:50:00;10;80,86;8,63;2,04;355;0,6;0;-1;12,86
2021-05-29 00:55:00;11;79,64;8,57;2,11;18;0,5;0;-1;12,86
2021-05-29 01:00:00;0;78,58;8,88;2,11;340;1,3;0;-1;12,85
2021-05-29 01:05:00;1;80,17;8,64;2,05;350;1,1;0;-1;12,85
2021-05-29 01:10:00;2;80,29;8,6;2,09;348;0,9;0;-1;12,85
2021-05-29 01:15:00;3;79,49;8,57;2,1;350;1,3;0;-1;12,85
2021-05-29 01:20:00;4;79,1;8,64;2,05;330;1,4;0;-1;12,84
2021-05-29 01:25:00;5;79,84;8,5;2,06;320;1,3;0;-1;12,84
2021-05-29 01:30:00;6;78,76;8,55;2,08;28;1,7;0;-1;12,84
2021-05-29 01:35:00;7;77,57;8,77;2,12;345;1,8;0;-1;12,84
2021-05-29 01:40:00;8;78,33;8,77;2,18;10;1,3;0;-1;12,84
2021-05-29 01:45:00;9;78,11;8,69;2,11;15;1,8;0;-1;12,84
2021-05-29 01:50:00;10;75,67;9,08;2,13;8;0,8;0;-1;12,83
2021-05-29 01:55:00;11;77,7;8,85;2,09;360;1,2;0;-1;12,83
2021-05-29 02:00:00;0;78,34;8,72;2,1;10;0,7;0;-1;12,83
2021-05-29 02:05:00;1;77,18;8,7;2,12;190;0,2;0;-1;12,82
2021-05-29 02:10:00;2;73,59;9,36;2,15;188;0,4;0;-1;12,82
2021-05-29 02:15:00;3;77,29;9;2,13;343;1,2;0;-1;12,82
2021-05-29 02:20:00;4;79,35;8,61;2,1;338;1,6;0;-1;12,82
2021-05-29 02:25:00;5;79,44;8,51;2,15;330;1,3;0;-1;12,82
2021-05-29 02:30:00;6;78,83;8,6;2,14;348;1,4;0;-1;12,82
2021-05-29 02:35:00;7;78,85;8,65;2,11;335;1,2;0;-1;12,82
2021-05-29 02:40:00;8;79,17;8,6;2,09;315;1;0;-1;12,82
2021-05-29 02:45:00;9;79,92;8,46;2,12;13;1,7;0;-1;12,81
2021-05-29 02:50:00;10;80,66;8,39;2,09;355;1,4;0;-1;12,81
2021-05-29 02:55:00;11;79,79;8,46;2,09;358;1,3;0;-1;12,81
2021-05-29 03:00:00;0;80,56;8,36;2,14;335;1,5;0;-1;12,81
2021-05-29 03:05:00;1;81,92;8,23;2,14;338;1,4;0;-1;12,81
2021-05-29 03:10:00;2;82,77;8,23;1,65;3;0,9;0;-1;12,75
2021-05-29 03:15:00;3;82,37;8,24;2,03;5;1,5;0;-1;12,79
2021-05-29 03:20:00;4;82,46;8,28;2,32;355;1,1;0;-1;12,8
2021-05-29 03:25:00;5;83,64;8,27;2,68;13;1;0;-1;12,8
2021-05-29 03:30:00;6;84,64;8,33;3,72;340;1,1;0;-1;12,81
2021-05-29 03:35:00;7;85,34;8,35;3,85;18;1,4;0;-1;12,81
2021-05-29 03:40:00;8;83,23;8,6;4,16;10;0,8;0;-1;12,81
2021-05-29 03:45:00;9;84,36;8,45;4,6;13;0,8;0;-1;12,81
2021-05-29 03:50:00;10;84,25;8,38;5,94;35;0,9;0;-1;12,81
2021-05-29 03:55:00;11;84,19;8,36;7,16;358;0,8;0;-1;12,82
2021-05-29 04:00:00;0;82,85;8,37;9,4;40;0,3;0;-1;12,82
2021-05-29 04:05:00;1;79,12;8,68;12,1;298;0,2;0;-1;12,83
2021-05-29 04:10:00;2;79,15;8,76;14,97;28;1;0;-1;12,84
2021-05-29 04:15:00;3;80,01;8,67;18,22;345;0,5;0;-1;12,86
2021-05-29 04:20:00;4;81,05;8,52;22,12;330;1;0;-1;12,87
2021-05-29 04:25:00;5;82,27;8,4;25,76;10;1,1;0;-1;12,89
2021-05-29 04:30:00;6;85,37;8,24;30,13;313;0,8;0;-1;12,92
2021-05-29 04:35:00;7;81,85;8,32;32,26;25;0,4;0;-1;12,95
2021-05-29 04:40:00;8;81,54;8,52;35,63;193;0,4;0;-1;12,98
2021-05-29 04:45:00;9;80,15;8,72;40,99;148;0,9;0;-1;13,02
2021-05-29 04:50:00;10;76,73;8,99;45,9;128;0,3;0;-1;13,07
2021-05-29 04:55:00;11;75,59;9,17;50,94;73;0,4;0;-1;13,12
2021-05-29 05:00:00;0;79,36;9,05;54,52;350;0,7;0;-1;13,18
2021-05-29 05:05:00;1;80,4;8,92;60,54;308;0,2;0;-1;13,24
2021-05-29 05:10:00;2;81,2;8,94;68,74;358;0,7;0;-1;13,32
2021-05-29 05:15:00;3;82,16;8,94;77,82;353;0,6;0;-1;13,42
2021-05-29 05:20:00;4;85,13;8,95;82,44;328;0,7;0;-1;13,52
2021-05-29 05:25:00;5;84,95;8,86;91,53;338;0,6;0;-1;13,65
2021-05-29 05:30:00;6;85,95;8,91;97,87;310;0,7;0;-1;13,81
2021-05-29 05:35:00;7;85;9,04;106,92;343;0,7;0;-1;14,2
2021-05-29 05:40:00;8;84,52;9,11;119,66;353;0,5;0;-1;14,41
2021-05-29 05:45:00;9;83,09;9,24;123,71;348;0,9;0;-1;14,52
2021-05-29 05:50:00;10;82,27;9,36;134,16;260;0,3;0;-1;14,53
2021-05-29 05:55:00;11;80,47;9,48;134,75;338;0,6;0;-1;14,53
2021-05-29 06:00:00;0;81,93;9,44;138,86;360;1,7;0;-1;14,53
2021-05-29 06:05:00;1;85,15;9,31;136,69;330;1,5;0;-1;14,53
2021-05-29 06:10:00;2;88,38;8,9;141,61;343;1,1;0;-1;14,53
2021-05-29 06:15:00;3;85,21;8,92;130,23;340;0,8;0;-1;14,53
2021-05-29 06:20:00;4;86,37;8,98;120,22;25;0,7;0;-1;14,53
2021-05-29 06:25:00;5;89,13;9,25;105,12;20;0,8;0;-1;14,5
2021-05-29 06:30:00;6;85,6;9,28;114,88;13;0,9;0;-1;14,5
2021-05-29 06:35:00;7;88,75;9,4;134,43;3;0,8;0;-1;14,5
2021-05-29 06:40:00;8;85;9,5;158,22;30;0,6;0;-1;14,5
2021-05-29 06:45:00;9;86,44;9,56;187,81;178;0,9;0;-1;14,5
2021-05-29 06:50:00;10;86,96;9,72;216,88;165;0,1;0;-1;14,5
2021-05-29 06:55:00;11;83,22;9,82;256,49;180;1,1;0;-1;14,5
2021-05-29 07:00:00;0;84,33;9,96;216,82;130;0,8;0;-1;14,47
2021-05-29 07:05:00;1;82,8;10,31;167,58;78;0,4;0;-1;14,47
2021-05-29 07:10:00;2;86,95;10,31;137,59;58;0,4;0;-1;14,48
2021-05-29 07:15:00;3;90,26;9,58;161,8;360;1,2;0;-1;14,48
2021-05-29 07:20:00;4;90,79;9,02;172,99;345;0,9;0;-1;14,48
2021-05-29 07:25:00;5;92,33;9,26;207,34;325;1;0;-1;14,47
2021-05-29 07:30:00;6;88,16;9,59;364,63;53;0,9;0;-1;14,47
2021-05-29 07:35:00;7;91,05;9,8;273,55;355;0,8;0;-1;14,47
2021-05-29 07:40:00;8;85,01;10,69;750,04;348;1;0;-1;14,44
2021-05-29 07:45:00;9;81,95;11,13;737,54;330;0,5;0;-1;14,44
2021-05-29 07:50:00;10;79,96;11,05;682,05;18;0,2;0;-1;14,43
2021-05-29 07:55:00;11;72,19;11,82;769,69;175;0,4;0;-1;14,41
2021-05-29 08:00:00;0;66,18;12,06;651,4;190;0,3;0;-1;14,01
2021-05-29 08:05:00;1;64,78;12,13;481,47;125;0,6;0;-1;13,98
2021-05-29 08:10:00;2;67,42;12,46;649,21;68;0,8;0;-1;13,98
2021-05-29 08:15:00;3;69,03;12,81;866,77;13;0,5;0;-1;13,95
2021-05-29 08:20:00;4;74,67;12,27;288,52;30;0,8;0;-1;13,94
2021-05-29 08:25:00;5;80,42;11,34;280,94;8;0,9;0;-1;13,94
2021-05-29 08:30:00;6;84,15;10,83;212,52;350;1,1;0;-1;13,91
2021-05-29 08:35:00;7;86,33;10,23;234,88;350;0,8;0;-1;13,94
2021-05-29 08:40:00;8;84,37;10,87;848,31;350;1,2;0;-1;13,95
2021-05-29 08:45:00;9;80,89;11,3;290,11;23;2,8;0;-1;13,91
2021-05-29 08:50:00;10;86,01;10,78;237,51;348;1,4;0;-1;13,91
2021-05-29 08:55:00;11;83,67;10,85;633,48;38;1,2;0;-1;13,95
2021-05-29 09:00:00;0;87,13;11,33;485,9;28;2,8;0;-1;13,92
2021-05-29 09:05:00;1;84,94;11,36;326,36;350;2,1;0;-1;13,92
2021-05-29 09:10:00;2;89,21;11,08;532,93;3;1,7;0;-1;13,91
2021-05-29 09:15:00;3;83,85;11,42;316,79;20;1,6;0;-1;13,91
2021-05-29 09:20:00;4;83,18;11,96;911,91;330;3;0;-1;13,92
2021-05-29 09:25:00;5;81,1;12,15;1032,01;358;1,2;0;-1;13,92
2021-05-29 09:30:00;6;78,71;12,26;317,26;13;1,1;0;-1;13,91
2021-05-29 09:35:00;7;81,83;11,47;293,77;345;3,5;0;-1;13,9
2021-05-29 09:40:00;8;78,86;11,9;1081,64;28;1,5;0;-1;13,92
2021-05-29 09:45:00;9;77,23;12,37;1167,77;10;2,3;0;-1;13,92
2021-05-29 09:50:00;10;77,33;12,6;523,09;360;2,6;0;-1;13,88
2021-05-29 09:55:00;11;75,23;12,47;238,83;8;2,1;0;-1;13,88
2021-05-29 10:00:00;0;74,42;12,87;1025,82;15;1,3;0;-1;13,89
2021-05-29 10:05:00;1;69,81;13,58;1075,84;23;1,3;0;-1;13,88
2021-05-29 10:10:00;2;63,12;14,55;1042,22;358;4;0;-1;13,89
2021-05-29 10:15:00;3;61,14;14,38;1143,3;3;4,5;0;-1;13,85
2021-05-29 10:20:00;4;65,57;14,33;508,95;15;1,7;0;-1;13,85
2021-05-29 10:25:00;5;63,19;14,92;1016,89;5;3,5;0;-1;13,83
2021-05-29 10:30:00;6;67,1;13,67;225,59;15;2,5;0;-1;13,82
2021-05-29 10:35:00;7;72,24;12,23;1081,89;15;2,1;0;-1;13,82
2021-05-29 10:40:00;8;67,74;14,52;809,42;5;1,5;0;-1;13,81
2021-05-29 10:45:00;9;64,59;14,31;408,55;340;2,7;0;-1;13,8
2021-05-29 10:50:00;10;63,57;14,32;258,82;8;1,5;0;-1;13,8
2021-05-29 10:55:00;11;64,36;13,27;1092,07;345;3;0;-1;13,81
2021-05-29 11:00:00;0;61,76;15,1;1179,31;328;2;0;-1;13,79
2021-05-29 11:05:00;1;57,84;15,26;426,32;360;2,9;0;-1;13,78
2021-05-29 11:10:00;2;59,65;14,86;635,04;5;2,4;0;-1;13,8
2021-05-29 11:15:00;3;64,16;14,98;1073,6;108;2;0;-1;13,75
2021-05-29 11:20:00;4;61,23;14,8;1178,95;18;2,2;0;-1;13,75
2021-05-29 11:25:00;5;60,79;14,02;437,57;13;1,9;0;-1;13,75
2021-05-29 11:30:00;6;62,04;15,06;1187,38;38;2,2;0;-1;13,76
2021-05-29 11:35:00;7;55,81;15,32;676,3;25;2,5;0;-1;13,75
2021-05-29 11:40:00;8;55,47;15,26;918,33;345;1,7;0;-1;13,75
2021-05-29 11:45:00;9;58,38;15,68;821,75;338;2;0;-1;13,74
2021-05-29 11:50:00;10;55;15,15;986,96;360;2,2;0;-1;13,72
2021-05-29 11:55:00;11;53,23;15,71;1043,01;358;2,4;0;-1;13,72
2021-05-29 12:00:00;0;53,07;15,86;700,24;15;4,5;0;-1;13,72
2021-05-29 12:05:00;1;51,96;15,7;1005,32;3;3,8;0;-1;13,72
2021-05-29 12:10:00;2;54,5;16,06;947,84;350;2,9;0;-1;13,72
2021-05-29 12:15:00;3;47,4;16,22;969,75;358;2,4;0;-1;13,72
2021-05-29 12:20:00;4;49,63;15,73;992,8;360;1,8;0;-1;13,72
2021-05-29 12:25:00;5;49,35;16,2;999,23;15;1,9;0;-1;13,72
2021-05-29 12:30:00;6;48,87;16,65;1025,78;345;4;0;-1;13,72
2021-05-29 12:35:00;7;47,11;16,06;168,46;340;3,1;0;-1;13,72
2021-05-29 12:40:00;8;51,08;16,73;1024,59;5;2,6;0;-1;13,72
2021-05-29 12:45:00;9;54,14;15,25;1000,69;360;1,9;0;-1;13,72
2021-05-29 12:50:00;10;44,67;16,29;975,18;348;2,9;0;-1;13,72
2021-05-29 12:55:00;11;45,26;16,73;956,73;30;4,1;0;-1;13,72
2021-05-29 13:00:00;0;44,99;16,13;621,8;25;2,5;0;0;13,72
2021-05-29 13:05:00;1;47,08;15,17;224,56;340;2,3;0;0;13,72
2021-05-29 13:10:00;2;44,98;15,73;968,34;353;2,1;0;0;13,72
2021-05-29 13:15:00;3;44,82;15,83;915,17;355;2;0;0;13,72
2021-05-29 13:20:00;4;46,49;15,99;968,11;348;3;0;0;13,72
2021-05-29 13:25:00;5;44,23;16,07;1001,88;340;1,9;0;0;13,72
2021-05-29 13:30:00;6;47,35;15,8;895,27;360;2;0;0;13,72
2021-05-29 13:35:00;7;42,74;16,26;247,19;320;2,1;0;0;13,72
2021-05-29 13:40:00;8;45,13;15,65;268,82;350;1,2;0;0;13,75
2021-05-29 13:45:00;9;43,87;16,69;310,6;360;1,6;0;0;13,75
2021-05-29 13:50:00;10;41,69;16,42;214,89;358;2,1;0;0;13,75
2021-05-29 13:55:00;11;44,27;16,67;199,71;20;0,8;0;0;13,75
2021-05-29 14:00:00;0;44,62;16,24;206,36;10;1,4;0;0;13,79
2021-05-29 14:05:00;1;42,61;16,76;272,68;360;3,1;0;0;13,79
2021-05-29 14:10:00;2;43,49;16,02;276,64;338;2,1;0;0;13,8
2021-05-29 14:15:00;3;45,48;15,8;219,03;75;0,8;0;0;13,79
2021-05-29 14:20:00;4;47,14;15,53;335,43;15;1,1;0;0;13,81
2021-05-29 14:25:00;5;47,73;15,69;772,9;35;1,1;0;0;13,82
2021-05-29 14:30:00;6;43,79;16,59;823,42;338;1,6;0;0;13,83
2021-05-29 14:35:00;7;44,13;16,04;306,16;348;1,5;0;0;13,8
2021-05-29 14:40:00;8;45,75;15,65;759,69;350;4,3;0;0;13,78
2021-05-29 14:45:00;9;44,84;15,8;758,11;348;3,1;0;0;13,79
2021-05-29 14:50:00;10;46,34;15,5;754,42;8;2,4;0;0;13,8
2021-05-29 14:55:00;11;45,76;15,26;728,11;358;2,6;0;0;13,8
2021-05-29 15:00:00;0;47,33;14,98;718,51;345;2,1;0;0;13,75
2021-05-29 15:05:00;1;47,9;15,15;708,48;23;3,7;0;0;13,75
2021-05-29 15:10:00;2;47,47;14,88;138,73;328;2,8;0;0;13,76
2021-05-29 15:15:00;3;47,37;14,58;644,81;15;2,6;0;0;13,75
2021-05-29 15:20:00;4;48,74;14,77;645,89;8;1,7;0;0;13,76
2021-05-29 15:25:00;5;48,53;14,73;676,22;5;2,4;0;0;13,76
2021-05-29 15:30:00;6;48,66;14,43;586,46;10;3;0;0;13,75
2021-05-29 15:35:00;7;50,4;14,3;615,88;350;2,7;0;0;13,75
2021-05-29 15:40:00;8;51,33;14,28;616,96;20;1,7;0;0;13,79
2021-05-29 15:45:00;9;50,76;14,23;582,51;10;2,1;0;0;13,8
2021-05-29 15:50:00;10;50,07;14,37;410,94;23;4,9;0;0;13,8
2021-05-29 15:55:00;11;52,28;13,71;61,8;328;1,9;0;0;13,83
2021-05-29 16:00:00;0;52,98;13,7;64,37;33;2,6;0;0;13,83
2021-05-29 16:05:00;1;53,81;13,45;58,14;355;5;0;0;13,86
2021-05-29 16:10:00;2;53,96;13,7;60,39;15;2,6;0;0;13,86
2021-05-29 16:15:00;3;51,94;13,47;408,97;358;3,8;0;0;13,89
2021-05-29 16:20:00;4;52,43;13,45;148,05;10;2,6;0;0;13,89
2021-05-29 16:25:00;5;54,49;13,16;50,82;358;1,8;0;0;13,89
2021-05-29 16:30:00;6;54,92;13,12;42,97;350;3,1;0;0;13,92
2021-05-29 16:35:00;7;54,21;12,97;39,92;5;3,3;0;0;13,92
2021-05-29 16:40:00;8;53,67;12,86;37,6;343;2,5;0;0;13,95
2021-05-29 16:45:00;9;54,48;12,89;34,99;345;3,3;0;0;13,94
2021-05-29 16:50:00;10;53,87;12,65;33,61;360;1,7;0;0;13,94
2021-05-29 16:55:00;11;54,14;12,6;31,95;358;5;0;0;13,92
2021-05-29 17:00:00;0;54,42;12,45;30,7;345;2,5;0;0;13,95
2021-05-29 17:05:00;1;53,86;12,39;29,92;335;2,1;0;0;13,95
2021-05-29 17:10:00;2;56,29;12,37;29,18;358;2,6;0;0;13,94
2021-05-29 17:15:00;3;55,01;12,28;28,18;3;2,6;0;0;13,94
2021-05-29 17:20:00;4;55,62;12,07;27,5;343;4,8;0;0;13,96
2021-05-29 17:25:00;5;54,96;12,09;27,24;8;2,3;0;0;13,96
2021-05-29 17:30:00;6;55,79;11,92;26,7;15;2,2;0;0;13,96
2021-05-29 17:35:00;7;56,3;11,84;26,41;340;3,7;0;0;13,98
2021-05-29 17:40:00;8;56,72;11,85;26,27;33;4,1;0;0;13,98
2021-05-29 17:45:00;9;57,36;11,74;25,33;350;2,6;0;0;13,97
2021-05-29 17:50:00;10;58,73;11,5;24,59;350;2,2;0;0;13,97
2021-05-29 17:55:00;11;58,31;11,37;23,79;355;2,2;0;0;13,97
2021-05-29 18:00:00;0;58,28;11,24;23,19;350;2,4;0;0;13,96
2021-05-29 18:05:00;1;58,94;11,08;22,6;343;2,3;0;0;13,96
2021-05-29 18:10:00;2;58,45;11,04;22,37;330;2,5;0;0;13,99
2021-05-29 18:15:00;3;58,06;10,93;21,65;360;2,6;0;0;13,99
2021-05-29 18:20:00;4;59,7;10,71;21,37;355;2,8;0;0;14
2021-05-29 18:25:00;5;59,1;10,55;27,64;10;2;0;0;14,02
2021-05-29 18:30:00;6;59,09;10,61;38,35;360;2;0;0;14,05
2021-05-29 18:35:00;7;58,51;10,59;35,56;358;1,9;0;0;14,04
2021-05-29 18:40:00;8;59,68;10,5;36,44;328;3;0;0;14,04
2021-05-29 18:45:00;9;57,81;10,6;40,47;320;1,9;0;0;14,03
2021-05-29 18:50:00;10;57,56;10,64;39,55;348;2,3;0;0;14,07
2021-05-29 18:55:00;11;57,81;10,58;25,4;345;1,8;0;0;14,01
2021-05-29 19:00:00;0;58,37;10,38;16,7;350;1,8;0;0;13,51
2021-05-29 19:05:00;1;59,67;10,13;12,6;353;2,3;0;0;13,24
2021-05-29 19:10:00;2;60,58;9,94;8,88;3;1,9;0;0;13,22
2021-05-29 19:15:00;3;61,45;9,85;5,97;338;1,6;0;0;13,19
2021-05-29 19:20:00;4;61,27;9,68;4,74;358;1,4;0;0;13,17
2021-05-29 19:25:00;5;61,96;9,57;3,77;355;1,2;0;0;13,15
2021-05-29 19:30:00;6;63,14;9,32;3,13;348;0,7;0;0;13,13
2021-05-29 19:35:00;7;61,65;9,53;2,58;353;1,1;0;0;13,11
2021-05-29 19:40:00;8;60,39;9,69;2,32;360;0,9;0;0;13,1
2021-05-29 19:45:00;9;60,25;9,74;2,15;350;0,9;0;0;13,09
2021-05-29 19:50:00;10;60,11;9,71;1,97;55;1,1;0;0;13,08
2021-05-29 19:55:00;11;54,36;10,19;2,01;85;4,5;0;0;13,07
2021-05-29 20:00:00;0;52,45;10,34;2,02;28;1,7;0;0;13,06
2021-05-29 20:05:00;1;52,73;10,21;2,03;38;2,2;0;0;13,05
2021-05-29 20:10:00;2;51,73;10,41;1,98;343;2;0;0;13,05
2021-05-29 20:15:00;3;50,54;10,22;2,02;310;0,8;0;0;13,05
2021-05-29 20:20:00;4;50,04;10,51;2,04;45;4,6;0;0;13,04
2021-05-29 20:25:00;5;48,55;10,59;2,06;283;0,8;0;0;13,04
2021-05-29 20:30:00;6;49,45;10,47;2,03;263;0,8;0;0;13,04
2021-05-29 20:35:00;7;53,87;10,25;2;198;0,7;0;0;13,03
2021-05-29 20:40:00;8;55,65;10,06;2,03;98;1,2;0;0;13,03
2021-05-29 20:45:00;9;52,31;10,08;2,05;140;1;0;0;13,03
2021-05-29 20:50:00;10;52,07;10,22;2,07;183;2,4;0;0;13,02
2021-05-29 20:55:00;11;54,34;10,05;2,03;215;0,9;0;0;13,02
2021-05-29 21:00:00;0;54,89;9,8;2,08;223;0,9;0;0;13,02
2021-05-29 21:05:00;1;54,46;9,66;2,06;208;0,6;0;0;13,01
2021-05-29 21:10:00;2;57,3;9,71;2,05;185;1;0;0;13,01
2021-05-29 21:15:00;3;53,17;10,07;2,05;193;2,1;0;0;13,01
2021-05-29 21:20:00;4;55,1;9,94;2,06;178;3;0;0;13,01
2021-05-29 21:25:00;5;54,42;9,69;2,07;138;1,2;0;0;13,01
2021-05-29 21:30:00;6;55,48;9,71;2,11;195;3,6;0;0;13,01
2021-05-29 21:35:00;7;57,74;9,65;2,09;195;0,3;0;0;13
2021-05-29 21:40:00;8;56,11;9,55;2,08;313;2,8;0;0;13
2021-05-29 21:45:00;9;53,84;9,95;2,07;100;2;0;0;13
2021-05-29 21:50:00;10;52,48;9,9;2,08;210;0,7;0;0;13
2021-05-29 21:55:00;11;52,7;9,68;2,12;198;1;0;0;12,99
2021-05-29 22:00:00;0;56,8;9,4;2,11;155;2,1;0;0;12,99
2021-05-29 22:05:00;1;54,89;9,37;2,1;193;1;0;0;12,99
2021-05-29 22:10:00;2;54,45;9,28;2,1;118;3,1;0;0;12,99
2021-05-29 22:15:00;3;57,57;9,36;2,13;25;0,2;0;0;12,98
2021-05-29 22:20:00;4;54,43;9,23;2,1;175;2,3;0;0;12,98
2021-05-29 22:25:00;5;57,4;9,18;2,16;173;1,1;0;0;12,98
2021-05-29 22:30:00;6;50,43;9,57;2,15;58;0,9;0;0;12,98
2021-05-29 22:35:00;7;49,19;9,9;2,12;150;0,7;0;0;12,98
2021-05-29 22:40:00;8;51,65;9,69;2,2;135;0,8;0;0;12,98
2021-05-29 22:45:00;9;50,63;9,75;2,16;195;3,7;0;0;12,97
2021-05-29 22:50:00;10;50,41;9,51;2,18;138;1,4;0;0;12,97
2021-05-29 22:55:00;11;50,25;9,68;2,17;130;4,2;0;0;12,97
2021-05-29 23:00:00;0;52,39;9,57;2,14;80;1;0;0;12,97
2021-05-29 23:05:00;1;49,03;9,78;2,16;215;1,3;0;0;12,96
2021-05-29 23:10:00;2;45,04;10,12;2,11;43;1,1;0;0;12,96
2021-05-29 23:15:00;3;47,27;9,86;2,12;83;2,3;0;0;12,96
2021-05-29 23:20:00;4;45,09;9,84;2,07;73;4,6;0;0;12,96
2021-05-29 23:25:00;5;46,85;9,88;2,12;60;3,9;0;0;12,96
2021-05-29 23:30:00;6;49,85;9,69;2,15;40;2,5;0;-1;12,96
2021-05-29 23:35:00;7;46,35;9,76;2,07;140;4,6;0;-1;12,92
2021-05-29 23:40:00;8;49,68;9,76;2,07;68;1,5;0;-1;12,91
2021-05-29 23:45:00;9;49,55;9,38;2,09;83;0,2;0;-1;12,91
2021-05-29 23:50:00;10;48,04;9,4;2,01;138;0,5;0;-1;12,9
2021-05-29 23:55:00;11;49,44;9,34;2,05;95;1,4;0;-1;12,9
2021-05-30 00:00:00;0;50,64;9,26;2,05;118;1,8;0;-1;12,89
2021-05-30 00:05:00;1;51,58;8,87;2,03;198;2,2;0;-1;12,88
2021-05-30 00:10:00;2;51,09;9,12;2,03;180;1,1;0;-1;12,88
2021-05-30 00:15:00;3;52,27;8,88;2;193;2,5;0;-1;12,87
2021-05-30 00:20:00;4;52,43;8,88;2,06;150;2,3;0;-1;12,87
2021-05-30 00:25:00;5;52,06;8,75;2,07;110;1,3;0;-1;12,87
2021-05-30 00:30:00;6;52,28;8,76;2,03;98;1,5;0;-1;12,87
2021-05-30 00:35:00;7;52,55;8,87;2,04;198;4,6;0;-1;12,86
2021-05-30 00:40:00;8;53,17;8,86;2,03;173;2;0;-1;12,86
2021-05-30 00:45:00;9;56,86;8,66;2,09;173;2,1;0;-1;12,86
2021-05-30 00:50:00;10;55,04;8,72;2,13;135;1,6;0;-1;12,86
2021-05-30 00:55:00;11;55,24;8,77;2,06;163;4,9;0;-1;12,85
2021-05-30 01:00:00;0;57,01;8,72;2,07;168;1,3;0;-1;12,85
2021-05-30 01:05:00;1;55,36;8,75;2,12;195;2,3;0;-1;12,85
2021-05-30 01:10:00;2;57,33;8,67;2,1;183;2,6;0;-1;12,85
2021-05-30 01:15:00;3;55,85;8,61;2,11;198;1;0;-1;12,85
2021-05-30 01:20:00;4;57,68;8,64;2,1;183;1,1;0;-1;12,84
2021-05-30 01:25:00;5;57,66;8,41;2,08;200;2,8;0;-1;12,84
2021-05-30 01:30:00;6;54,89;8,69;2,14;185;3,3;0;-1;12,84
2021-05-30 01:35:00;7;55,91;8,63;2,11;158;2,5;0;-1;12,84
2021-05-30 01:40:00;8;53,49;8,79;2,13;165;5;0;-1;12,84
2021-05-30 01:45:00;9;54,88;8,62;2,18;98;1,1;0;-1;12,83
2021-05-30 01:50:00;10;55,3;8,5;2,13;183;4,9;0;-1;12,83
2021-05-30 01:55:00;11;55,53;8,56;2,1;180;1,9;0;-1;12,83
2021-05-30 02:00:00;0;56,06;8,41;2,08;175;1,8;0;-1;12,83
2021-05-30 02:05:00;1;56,07;8,48;2,08;140;3,1;0;-1;12,82
2021-05-30 02:10:00;2;55,92;8,47;2,13;210;2,9;0;-1;12,82
2021-05-30 02:15:00;3;57,12;8,35;2,15;153;4,8;0;-1;12,82
2021-05-30 02:20:00;4;56,67;8,42;2,15;108;1,9;0;-1;12,82
2021-05-30 02:25:00;5;59,69;8,3;2,14;15;0,9;0;-1;12,82
2021-05-30 02:30:00;6;57,62;8,19;2,15;170;1,6;0;-1;12,82
2021-05-30 02:35:00;7;57,19;8,35;2,12;213;1,3;0;-1;12,81
2021-05-30 02:40:00;8;55,34;8,32;2,13;230;2,8;0;-1;12,81
2021-05-30 02:45:00;9;56,86;8,29;2,21;178;2,1;0;-1;12,81
2021-05-30 02:50:00;10;55,83;8,31;2,17;108;1,7;0;-1;12,81
2021-05-30 02:55:00;11;53,68;8,62;2,2;210;3;0;-1;12,81
2021-05-30 03:00:00;0;56,64;8,36;2,21;168;1,6;0;-1;12,81
2021-05-30 03:05:00;1;58,05;8,21;2,27;158;1,3;0;-1;12,8
2021-05-30 03:10:00;2;58,72;8,18;1,92;148;2,6;0;-1;12,75
2021-05-30 03:15:00;3;56,95;8,32;2,43;130;2;0;-1;12,79
2021-05-30 03:20:00;4;56,08;8,44;2,94;120;1,6;0;-1;12,8
2021-05-30 03:25:00;5;58,97;8,1;3,58;145;2,5;0;-1;12,8
2021-05-30 03:30:00;6;58,37;8,26;4,25;195;5,2;0;-1;12,8
2021-05-30 03:35:00;7;58,56;8,24;5,09;90;2,1;0;-1;12,81
2021-05-30 03:40:00;8;57,02;8,25;6,12;175;0,8;0;-1;12,81
